date,ticker,close,price_pred,price_real,price_error,price_error_pct,prob_win,y_hat,y_H3,confidence_score,confidence_level,signal_direction,tradeable,trading_signal
2020-03-25,AAPL,59.3795051574707,61.1049542944312,61.62631607055664,0.5213617761254383,0.8532234123165896,0.665,0.0290579911770014,0.0378381548840385,4,✅ Muy Alta,BULLISH,True,BUY
2020-03-26,AAPL,62.50423431396485,64.2825561907038,61.50054168701172,-2.782014503692082,-4.327790723565536,0.595,0.0284512224852841,-0.0160579941178302,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-06,AAPL,63.478912353515625,64.79835757032566,64.81391906738281,0.015561497057149154,0.024015264646577283,0.695,0.0207855674883339,0.0210307118438404,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-07,AAPL,62.74365615844727,63.92123083008214,66.08604431152344,2.1648134814413,3.386689294509816,0.69,0.0187680276179814,0.0532705353452083,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-08,AAPL,64.34956359863281,65.81936454085667,69.42362213134766,3.604257590490988,5.475983573578387,0.595,0.022840884382549,0.0788514831951812,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-09,AAPL,64.81391906738281,66.45466009830076,68.78994750976562,2.3352874114648614,3.514106321528796,0.605,0.0253146400422444,0.0613452866235291,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-13,AAPL,66.08604431152344,67.02586474256015,69.33656311035156,2.3106983677914172,3.447472668449092,0.64,0.0142211633458719,0.0491861607498473,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-14,AAPL,69.42362213134766,71.65144871864973,68.39574432373047,-3.2557043949192632,-4.543808189703574,0.83,0.0320903248621497,-0.0148058798440747,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-15,AAPL,68.78994750976562,71.01898592828162,66.97606658935547,-4.042919338926154,-5.692730311594266,0.8,0.0324035487626961,-0.0263684009956927,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-16,AAPL,69.33656311035156,71.2290038531413,64.90583801269531,-6.323165840445981,-8.877234691479012,0.775,0.0272935469815231,-0.0639017121544458,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-17,AAPL,68.39574432373047,69.85668091334664,66.77532196044922,-3.0813589528974177,-4.410972454760159,0.7,0.0213600510391592,-0.0236918594761024,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-20,AAPL,66.97606658935547,67.36546973168667,66.51656341552734,-0.8489063161593293,-1.2601505185675705,0.62,0.0058140640703599,-0.0068607070738483,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-21,AAPL,64.90583801269531,65.70503842274654,68.43685913085938,2.731820708112835,4.157703539470272,0.69,0.0123132284324702,0.0544022113615327,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-22,AAPL,66.77532196044922,67.10057947991895,68.4852294921875,1.3846500122685512,2.063544045372861,0.71,0.0048709240168454,0.0256068781330782,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-23,AAPL,66.51656341552734,67.19801407954247,67.37512969970703,0.17711562016455673,0.2635727001618001,0.685,0.0102448266871233,0.0129075562550675,4,✅ Muy Alta,BULLISH,True,BUY
2020-04-24,AAPL,68.43685913085938,69.19273272445551,69.58808898925781,0.39535626480230235,0.5713840879456513,0.74,0.0110448317353491,0.0168217810258817,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-27,AAPL,68.4852294921875,68.6849216819623,71.05609893798828,2.3711772560259874,3.4522529806548423,0.665,0.002915843186268,0.0375390352761255,5,✅ Muy Alta,BULLISH,True,BUY
2020-04-28,AAPL,67.37512969970703,66.99364549469061,69.91217803955078,2.91853254486017,4.356431902323438,0.59,-0.0056620923286784,0.0376555614980105,4,✅ Muy Alta,BEARISH,True,SELL
2020-04-29,AAPL,69.58808898925781,70.27537179268967,70.90135955810547,0.6259877654158004,0.8907640748773928,0.605,0.0098764431300584,0.0188720596861107,4,✅ Muy Alta,BULLISH,True,BUY
2020-05-04,AAPL,70.90135955810547,71.43412482530954,73.46012115478516,2.0259963294756176,2.8361743556460497,0.66,0.0075141756170056,0.0360890342953539,5,✅ Muy Alta,BULLISH,True,BUY
2020-05-05,AAPL,71.96546936035156,72.46871407591154,75.20858764648438,2.73987357057284,3.7807674739513124,0.695,0.0069928636613219,0.04506492231564,5,✅ Muy Alta,BULLISH,True,BUY
2020-05-06,AAPL,72.70797729492188,73.73966661991575,76.39202880859375,2.652362188677998,3.5969272852145533,0.755,0.014189492864161,0.0506691514567712,5,✅ Muy Alta,BULLISH,True,BUY
2020-05-07,AAPL,73.46012115478516,73.79275674104638,75.51903533935547,1.7262785983090936,2.3393604935602994,0.675,0.0045281110489912,0.0280276448255789,5,✅ Muy Alta,BULLISH,True,BUY
2020-05-19,AAPL,75.93854522705078,76.31932399490296,77.33297729492188,1.013653300018916,1.3281738450495364,0.605,0.0050143015870752,0.0183626386797619,4,✅ Muy Alta,BULLISH,True,BUY
2020-05-20,AAPL,77.41541290283203,77.68238145238053,76.80915069580078,-0.8732307565797441,-1.1241039991996598,0.61,0.0034485193521291,-0.0078312855838177,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-04,AAPL,78.16475677490234,77.94191051537734,83.41987609863281,5.477965583255468,7.028267009409152,0.57,-0.0028509812954033,0.0672313142208589,3,✓ Alta,BEARISH,True,SELL
2020-06-08,AAPL,80.86630249023438,81.7091071061908,81.45800018310547,-0.2511069230853309,-0.30731815825497555,0.59,0.010422197998458,0.0073169871089697,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-09,AAPL,83.41987609863281,83.85813913560965,82.16127014160156,-1.696868994008085,-2.0234994617088087,0.575,0.0052537004065872,-0.015087602809948,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-10,AAPL,85.56605529785156,86.37590606654213,83.17735290527344,-3.1985531612686913,-3.703061776051987,0.655,0.0094646266661646,-0.027916472066676,5,✅ Muy Alta,BULLISH,True,BUY
2020-06-11,AAPL,81.45800018310547,81.41569992645512,85.3817367553711,3.966036828915975,4.871341562497893,0.56,-0.000519289161964,0.0481688301142386,3,✓ Alta,BEARISH,True,SELL
2020-06-16,AAPL,85.3817367553711,85.84290573225485,84.8094482421875,-1.0334574900673488,-1.2038938817969609,0.565,0.0054012602039833,-0.006702704055122,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-17,AAPL,85.26293182373047,85.94936826135545,87.02836608886719,1.078997827511742,1.255387735056665,0.61,0.0080508190715759,0.0207057654173388,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-18,AAPL,85.296875,86.59038222024495,88.88597106933594,2.29558884909099,2.6510898672927654,0.615,0.015164766824634,0.042077697094248,4,✅ Muy Alta,BULLISH,True,BUY
2020-06-19,AAPL,84.8094482421875,85.48467304803961,87.31697082519531,1.832297777155702,2.1434225713491473,0.69,0.0079616695998764,0.0295665475366277,5,✅ Muy Alta,BULLISH,True,BUY
2020-06-23,AAPL,88.88597106933594,89.59526963205505,85.75765228271484,-3.8376173493402064,-4.283281210157995,0.655,0.0079798707735985,-0.0351947416334219,5,✅ Muy Alta,BULLISH,True,BUY
2020-07-01,AAPL,88.29911804199219,87.58470601622123,90.37982940673828,2.7951233905170483,3.1913372980887487,0.585,-0.0080908172313929,0.0235643504814688,3,✓ Alta,BEARISH,True,SELL
2020-07-02,AAPL,88.29911804199219,87.56048100546995,92.48477172851562,4.924290723045672,5.623873540322431,0.56,-0.0083651689043028,0.0474031199783091,3,✓ Alta,BEARISH,True,SELL
2020-07-10,AAPL,93.0449676513672,93.61163883891011,94.79586791992188,1.1842290810117646,1.2650447056584744,0.635,0.0060902937778021,0.0188177857733817,4,✅ Muy Alta,BULLISH,True,BUY
2020-07-15,AAPL,94.79586791992188,94.5304312587606,95.40940856933594,0.8789773105753369,0.929835290996705,0.565,-0.0028000868285261,0.0064722298859307,3,✓ Alta,BEARISH,True,SELL
2020-07-16,AAPL,93.62940979003906,94.28389409298724,94.09260559082033,-0.19128850216691262,-0.20288566144526748,0.635,0.0069901573065113,0.0049471186651712,4,✅ Muy Alta,BULLISH,True,BUY
2020-07-17,AAPL,93.4402313232422,94.15819955706525,94.35693359375,0.19873403668475476,0.21106397278158506,0.63,0.0076837163570298,0.0098105736418461,4,✅ Muy Alta,BULLISH,True,BUY
2020-07-20,AAPL,95.40940856933594,96.15192789453211,90.0621337890625,-6.089794105469608,-6.333512222604034,0.61,0.0077824539144539,-0.0560455709814767,4,✅ Muy Alta,BULLISH,True,BUY
2020-07-21,AAPL,94.09260559082033,94.84942556569447,89.83902740478516,-5.010398160909318,-5.28247602030971,0.655,0.0080433522923717,-0.045206296066799,5,✅ Muy Alta,BULLISH,True,BUY
2020-07-22,AAPL,94.35693359375,95.345639997246,91.96825408935548,-3.3773859078905133,-3.542255217950257,0.695,0.0104783651379859,-0.0253153574773729,5,✅ Muy Alta,BULLISH,True,BUY
2020-07-23,AAPL,90.0621337890625,90.14929784426756,90.45744323730467,0.3081453930371083,0.3418167422328988,0.615,0.0009678213421993,0.0043892969399108,3,✓ Alta,BULLISH,True,BUY
2020-07-24,AAPL,89.83902740478516,89.93797355534228,92.1913604736328,2.2533869182905164,2.5054899829424344,0.735,0.0011013715688539,0.026183866152611,4,✅ Muy Alta,BULLISH,True,BUY
2020-07-27,AAPL,91.96825408935548,92.31828702090111,93.306884765625,0.9885977447238901,1.070857981257894,0.56,0.003806019098781,0.0145553559706474,3,✓ Alta,BULLISH,True,BUY
2020-07-28,AAPL,90.45744323730467,90.39171287448659,103.07504272460938,12.683329850122789,14.031518428834538,0.58,-0.0007266440490215,0.1394865810456733,3,✓ Alta,BEARISH,True,SELL
2020-07-30,AAPL,93.306884765625,94.00336983487192,106.37799072265624,12.374620887784317,13.164018385215135,0.735,0.0074644552864068,0.1400872614048169,4,✅ Muy Alta,BULLISH,True,BUY
2020-08-04,AAPL,106.37799072265624,106.6439722461253,107.97644805908205,1.3324758129567442,1.2494619104036206,0.555,0.002500343554735,0.0150262034991168,4,✅ Muy Alta,BULLISH,True,BUY
2020-08-05,AAPL,106.76358032226562,107.23862460674229,109.54583740234376,2.3072127956014725,2.1514755565565262,0.625,0.0044494975069471,0.0260599829237639,4,✅ Muy Alta,BULLISH,True,BUY
2020-08-17,AAPL,111.37278747558594,111.4995588827432,114.93677520751952,3.4372163247763154,3.0827174198877425,0.745,0.0011382619581561,0.0320005255567015,5,✅ Muy Alta,BULLISH,True,BUY
2020-08-18,AAPL,112.30081939697266,112.52283347903456,120.85974884033205,8.336915361297486,7.409087652285999,0.695,0.0019769587012282,0.0762143098271117,5,✅ Muy Alta,BULLISH,True,BUY
2020-08-20,AAPL,114.93677520751952,114.98009579693277,121.30192565917967,6.321829862246901,5.498194986210424,0.595,0.0003769079942868,0.0553795809928354,4,✅ Muy Alta,BULLISH,True,BUY
2020-08-26,AAPL,122.95150756835938,123.06602894317273,125.39791870117188,2.33188975799915,1.894828148778514,0.555,0.0009314353038712,0.0198973658899817,4,✅ Muy Alta,BULLISH,True,BUY
2020-09-08,AAPL,109.6357421875,110.48242406657543,108.8388900756836,-1.6435339908918394,-1.4875976923727388,0.605,0.0077226811456014,-0.0072681782046372,3,✓ Alta,BULLISH,True,BUY
2020-09-09,AAPL,114.00875091552734,114.46761562609986,112.1040496826172,-2.363565943482655,-2.064833735336177,0.59,0.0040248200851925,-0.0167066231110749,3,✓ Alta,BULLISH,True,BUY
2020-09-10,AAPL,110.28681182861328,110.60200160738104,112.27896881103516,1.6769672036541152,1.5162177711820024,0.655,0.0028579099671279,0.018063419817754,4,✅ Muy Alta,BULLISH,True,BUY
2020-09-11,AAPL,108.8388900756836,108.26557968925921,108.9652099609375,0.6996302716782878,0.6462167142007152,0.635,-0.0052675140845861,0.0011606135009836,4,✅ Muy Alta,BEARISH,True,SELL
2020-09-15,AAPL,112.27896881103516,112.08733078916592,103.8245086669922,-8.262822122173716,-7.371771692659827,0.655,-0.0017068024751079,-0.0752986978199965,5,✅ Muy Alta,BEARISH,True,SELL
2020-09-16,AAPL,108.9652099609375,108.33442460388324,106.97308349609376,-1.361341107789471,-1.256609902869853,0.575,-0.0057888692847964,-0.018282224808798,4,✅ Muy Alta,BEARISH,True,SELL
2020-09-17,AAPL,107.22573852539062,107.18602396697445,108.65423583984376,1.4682118728693183,1.369779210507608,0.69,-0.000370382698803,0.0133223359810654,5,✅ Muy Alta,BEARISH,True,SELL
2020-09-21,AAPL,106.97308349609376,107.4619031654612,105.1655731201172,-2.2963300453439928,-2.1368782589010067,0.7,0.0045695576250758,-0.0168968708473525,4,✅ Muy Alta,BULLISH,True,BUY
2020-09-22,AAPL,108.65423583984376,107.75906220047767,109.1109848022461,1.3519226017684218,1.2545790341542422,0.725,-0.0082387366902619,0.0042036921880852,5,✅ Muy Alta,BEARISH,True,SELL
2020-09-23,AAPL,104.09662628173828,103.73348306957782,111.71533966064452,7.981856591066702,7.694580722516549,0.6,-0.0034885204749827,0.0731888597262138,4,✅ Muy Alta,BEARISH,True,SELL
2020-09-24,AAPL,105.1655731201172,105.04260726751895,110.86988830566406,5.8272810381451166,5.547540364553591,0.64,-0.0011692595680319,0.0542412789310009,4,✅ Muy Alta,BEARISH,True,SELL
2020-09-28,AAPL,111.71533966064452,112.69663494626064,113.49370574951172,0.7970708032510743,0.7072711653113309,0.64,0.008783890275024,0.0159187278512451,4,✅ Muy Alta,BULLISH,True,BUY
2020-09-29,AAPL,110.86988830566406,112.91854955064618,109.83009338378906,-3.0884561668571138,-2.735118524943398,0.585,0.018478067185691,-0.0093785151023902,4,✅ Muy Alta,BULLISH,True,BUY
2020-09-30,AAPL,112.54132843017578,113.63281718879806,113.21187591552734,-0.4209412732707136,-0.37043988143964635,0.715,0.0096985593989987,0.005958233252663,5,✅ Muy Alta,BULLISH,True,BUY
2020-10-01,AAPL,113.49370574951172,113.69007465928796,109.96615600585938,-3.7239186534285835,-3.275500226900727,0.585,0.0017302185040081,-0.0310814570760239,4,✅ Muy Alta,BULLISH,True,BUY
2020-10-02,AAPL,109.83009338378906,111.01603613872899,111.83193969726562,0.8159035585366325,0.7349420740595123,0.765,0.0107979763869979,0.0182267559992082,5,✅ Muy Alta,BULLISH,True,BUY
2020-10-05,AAPL,113.21187591552734,114.50367940807632,111.72505950927734,-2.778619898798979,-2.4266642898839406,0.625,0.0114104945448731,-0.0131330427503858,4,✅ Muy Alta,BULLISH,True,BUY
2020-10-06,AAPL,109.96615600585938,111.88608114408355,113.66858673095705,1.7825055868734978,1.5931432834599333,0.79,0.0174592366229648,0.0336688201131663,4,✅ Muy Alta,BULLISH,True,BUY
2020-10-07,AAPL,111.83193969726562,112.64691805686546,120.88892364501952,8.242005588154058,7.316672067311596,0.675,0.0072875277117254,0.0809874528893228,5,✅ Muy Alta,BULLISH,True,BUY
2020-10-09,AAPL,113.66858673095705,113.04293035648372,117.7695083618164,4.726578005332684,4.181223885852305,0.635,-0.0055042153022822,0.036077879991293,3,✓ Alta,BEARISH,True,SELL
2020-10-29,AAPL,112.0651626586914,112.13566126040844,107.32291412353516,-4.812747136873284,-4.29189704932209,0.585,0.0006290857929841,-0.0423168844148236,3,✓ Alta,BULLISH,True,BUY
2020-11-02,AAPL,105.70004272460938,106.50165469442315,115.67047882080078,9.16882412637763,8.609090772049521,0.605,0.0075838377085836,0.0943276449014156,3,✓ Alta,BULLISH,True,BUY
2020-11-04,AAPL,111.70563507080078,113.91007468622878,113.23197174072266,-0.6781029455061258,-0.5952967262764032,0.76,0.0197343635711017,0.0136639182880475,5,✅ Muy Alta,BULLISH,True,BUY
2020-11-05,AAPL,115.67047882080078,117.88134777549904,112.89126586914062,-4.990081906358412,-4.233139508942374,0.78,0.0191135108736205,-0.0240269857961406,5,✅ Muy Alta,BULLISH,True,BUY
2020-11-06,AAPL,115.53907012939452,116.30700490139922,116.31781768798828,0.0108127865890566,0.009296762992240476,0.71,0.0066465375837341,0.0067401231265027,5,✅ Muy Alta,BULLISH,True,BUY
2020-11-09,AAPL,113.23197174072266,113.80213339765879,116.04524230957033,2.243108911911534,1.9710605108547823,0.715,0.0050353415927587,0.0248451963310281,5,✅ Muy Alta,BULLISH,True,BUY
2020-11-10,AAPL,112.89126586914062,112.68747575956033,116.09393310546876,3.4064573459084357,3.022924529054804,0.685,-0.0018051893387087,0.0283694864405237,4,✅ Muy Alta,BEARISH,True,SELL
2020-11-24,AAPL,112.11249542236328,112.05736556029417,115.88951110839844,3.8321455481042648,3.419806925625358,0.65,-0.0004917369991758,0.0336895158011241,5,✅ Muy Alta,BEARISH,True,SELL
2020-12-02,AAPL,119.81251525878906,120.42171352106216,120.46472930908205,0.04301578801988626,0.03572095659672095,0.575,0.005084596220664,0.0054436220530404,4,✅ Muy Alta,BULLISH,True,BUY
2020-12-03,AAPL,119.6762237548828,120.66731719449662,121.07797241210938,0.4106552176127565,0.340320168841448,0.64,0.0082814564874954,0.0117128416426106,4,✅ Muy Alta,BULLISH,True,BUY
2020-12-04,AAPL,119.00454711914062,119.0059071212787,118.54702758789062,-0.4588795333880711,-0.38559391251093766,0.58,1.1428152713496076e-05,-0.0038445550386571,4,✅ Muy Alta,BULLISH,True,BUY
2020-12-07,AAPL,120.46472930908205,121.52768484699122,119.96826171875,-1.559423128241221,-1.2831834410444043,0.69,0.0088237905319314,-0.0041212692974906,5,✅ Muy Alta,BULLISH,True,BUY
2020-12-09,AAPL,118.54702758789062,121.71239600384254,118.54702758789062,-3.1653684159519173,-2.600695179685711,0.705,0.0267013731205121,0.0,5,✅ Muy Alta,BULLISH,True,BUY
2020-12-10,AAPL,119.96826171875,120.99270817922402,124.4850845336914,3.492376354467382,2.8864353951762083,0.675,0.0085393123630957,0.0376501480494109,5,✅ Muy Alta,BULLISH,True,BUY
2020-12-22,AAPL,128.37887573242188,130.66741752297082,133.06121826171875,2.3938007387479274,1.8319798340907034,0.605,0.0178264669907135,0.0364728426120213,4,✅ Muy Alta,BULLISH,True,BUY
2020-12-24,AAPL,128.46652221679688,131.52910859819988,130.17005920410156,-1.3590493940983208,-1.0332689155903858,0.59,0.0238395679166488,0.0132605519158512,4,✅ Muy Alta,BULLISH,True,BUY
2021-01-05,AAPL,127.53201293945312,127.62961024929649,128.54437255859375,0.9147623092972594,0.7167320400888725,0.57,0.0007652769496368,0.0079380823356192,3,✓ Alta,BULLISH,True,BUY
2021-01-20,AAPL,128.52488708496094,130.15891863051297,139.1258087158203,8.966890085307341,6.889186065506575,0.625,0.0127137364802497,0.0824814700973179,4,✅ Muy Alta,BULLISH,True,BUY
2021-01-26,AAPL,139.35943603515625,137.65704530592427,128.45675659179688,-9.200288714127396,-6.683485537322839,0.565,-0.0122158267690069,-0.0782342391268643,3,✓ Alta,BEARISH,True,SELL
2021-02-04,AAPL,133.7426300048828,131.67280435695903,132.59710693359375,0.9243025766347159,0.7019692343826546,0.56,-0.0154761847276983,-0.0085651304393165,4,✅ Muy Alta,BEARISH,True,SELL
2021-02-12,AAPL,131.97314453125,134.4540769913664,126.45516967773438,-7.9989073136320314,-5.94917424046997,0.58,0.0187987674987084,-0.0418113463395503,3,✓ Alta,BULLISH,True,BUY
2021-02-17,AAPL,127.55683135986328,130.00793296505594,122.83827209472656,-7.1696608703293805,-5.514787218604938,0.66,0.0192157611557285,-0.0369918193704946,4,✅ Muy Alta,BULLISH,True,BUY
2021-02-19,AAPL,126.61117553710938,129.0341694763752,122.20455932617188,-6.829610150203337,-5.292869460793302,0.815,0.0191372833321153,-0.0348043227009288,4,✅ Muy Alta,BULLISH,True,BUY
2021-02-22,AAPL,122.83827209472656,126.32011463871332,117.95398712158205,-8.366127517131275,-6.622957508437305,0.65,0.0283449326061973,-0.0397619153204793,4,✅ Muy Alta,BULLISH,True,BUY
2021-02-26,AAPL,118.21721649169922,118.77603301657591,118.99713134765624,0.22109833108032717,0.1861472600701116,0.59,0.0047270316579982,0.0065973034986133,3,✓ Alta,BULLISH,True,BUY
2021-03-10,AAPL,116.96932983398438,117.95458517570448,120.87872314453124,2.9241379688267557,2.4790371349032143,0.57,0.0084231938673026,0.0334223793202499,3,✓ Alta,BULLISH,True,BUY
2021-03-11,AAPL,118.899658203125,119.68927656756108,122.41905975341795,2.729783185856874,2.280724943905891,0.595,0.0066410482281381,0.0295997617106729,4,✅ Muy Alta,BULLISH,True,BUY
2021-03-18,AAPL,117.50552368164062,117.75602496413978,119.4651107788086,1.7090858146688106,1.4513786578557473,0.59,0.002131825591262,0.0166765530314736,3,✓ Alta,BULLISH,True,BUY
2021-03-31,AAPL,119.08486938476562,120.6124852875258,123.04299926757812,2.430513980052325,2.0151429383602113,0.615,0.012827959678273,0.0332378907854675,4,✅ Muy Alta,BULLISH,True,BUY
2021-04-01,AAPL,119.91355895996094,121.58523555469269,124.69060516357422,3.1053696088815315,2.554068012217358,0.56,0.0139406803469983,0.0398374149266,4,✅ Muy Alta,BULLISH,True,BUY
2021-04-07,AAPL,124.69060516357422,126.4191448321093,127.94680786132812,1.5276630292188287,1.208411139980134,0.62,0.0138626295563126,0.0261142585159666,4,✅ Muy Alta,BULLISH,True,BUY
2021-04-23,AAPL,130.94952392578125,133.38174648815937,130.22805786132812,-3.15368862683124,-2.3644079567598113,0.67,0.0185737411596595,-0.0055094974217854,5,✅ Muy Alta,BULLISH,True,BUY
2021-04-27,AAPL,131.01776123046875,136.1573012256481,128.1612548828125,-7.996046342835598,-5.8726533728691255,0.64,0.0392278111525547,-0.0218024359508897,4,✅ Muy Alta,BULLISH,True,BUY
2021-04-28,AAPL,130.22805786132812,134.6825199200523,129.2141876220703,-5.468332297981988,-4.060164824082587,0.695,0.0342050870747644,-0.0077853440795179,4,✅ Muy Alta,BULLISH,True,BUY
2021-04-30,AAPL,128.1612548828125,131.57316529374438,124.88558959960938,-6.687575694135006,-5.082780884084245,0.705,0.026622011574806,-0.0255589357813195,4,✅ Muy Alta,BULLISH,True,BUY
2021-05-03,AAPL,129.2141876220703,133.8308049840159,126.48444366455078,-7.346361319465132,-5.489290242513706,0.75,0.0357284091391607,-0.0211257293626576,4,✅ Muy Alta,BULLISH,True,BUY
2021-05-04,AAPL,124.641845703125,127.25228838781464,127.15827178955078,-0.09401659826386322,-0.07388204915996309,0.565,0.0209435496559258,0.0201892556406735,3,✓ Alta,BULLISH,True,BUY
2021-05-05,AAPL,124.88558959960938,127.96046123433312,123.87700653076172,-4.083454703571405,-3.1911847333008616,0.565,0.0246215087311672,-0.0080760564295787,3,✓ Alta,BULLISH,True,BUY
2021-05-06,AAPL,126.48444366455078,129.5091785535856,122.95904541015624,-6.550133143429363,-5.057659400348359,0.705,0.0239138885494622,-0.0278721884862319,4,✅ Muy Alta,BULLISH,True,BUY
