ticker,entry_time,side,entry_price,tp_price,sl_price,exit_reason,exit_price,pnl,pnl_pct,bars_held,r_mult,daily_sl_count_at_entry,daily_r_at_entry
CVX,2022-03-04 09:30:00-05:00,BUY,155.57,159.10942857142857,152.91542857142858,TP,159.10942857142857,3.539428571428573,2.275135676177009,2,1.3333333333333404,0,0.0
XOM,2022-03-07 09:30:00-05:00,BUY,84.92,86.97257142857143,83.38057142857143,TP,86.97257142857143,2.052571428571426,2.4170648004844866,4,1.3333333333333302,0,0.0
JNJ,2022-03-07 09:30:00-05:00,BUY,168.3,171.08428571428573,166.21178571428572,TP,171.08428571428573,2.7842857142857156,1.6543587131822433,13,1.3333333333333333,0,1.3333333333333302
CVX,2022-03-07 09:30:00-05:00,BUY,160.08,163.7017142857143,157.3637142857143,SL,157.3637142857143,-2.7162857142857035,-1.6968301563503894,8,-1.0,0,2.6666666666666634
CVX,2022-03-09 09:30:00-05:00,BUY,162.45,166.218,159.624,TP,166.218,3.7680000000000007,2.3194829178208685,1,1.3333333333333366,0,0.0
XOM,2022-03-09 09:30:00-05:00,BUY,83.93,85.99028571428572,82.38478571428573,TP,85.99028571428572,2.060285714285712,2.4547667273748504,1,1.3333333333333364,0,1.3333333333333366
CVX,2022-03-10 09:30:00-05:00,BUY,168.525,172.50385714285716,165.54085714285716,TP,172.50385714285716,3.9788571428571515,2.360989255515295,1,1.3333333333333428,0,0.0
XOM,2022-03-10 09:30:00-05:00,BUY,84.01,86.2417142857143,82.33621428571429,TIMEOUT,84.895,0.8849999999999909,1.05344601833114,16,0.5287415183715221,0,1.3333333333333428
XOM,2022-03-11 09:30:00-05:00,BUY,84.09,86.38828571428571,82.36628571428572,TIMEOUT,85.97,1.8799999999999955,2.2356998454037287,16,1.0906679927067804,0,0.0
CVX,2022-03-11 09:30:00-05:00,BUY,166.76,171.09371428571427,163.50971428571427,TP,171.09371428571427,4.333714285714279,2.5987732584038614,2,1.3333333333333275,0,0.0
PFE,2022-03-14 09:30:00-04:00,BUY,50.66,51.842,49.7735,TP,51.842,1.1820000000000022,2.3332017370706715,1,1.3333333333333386,0,0.0
IWM,2022-03-17 09:30:00-04:00,BUY,200.77,204.9628571428572,197.62535714285715,TIMEOUT,204.63,3.859999999999985,1.9225979977088137,16,1.2274843838727956,0,0.0
JNJ,2022-03-17 09:30:00-04:00,BUY,174.99,178.3017142857143,172.5062142857143,TIMEOUT,176.68,1.6899999999999977,0.9657694725412866,16,0.6804129640813261,0,0.0
SPY,2022-03-17 09:30:00-04:00,BUY,433.71,441.7334285714285,427.6924285714285,TIMEOUT,439.29,5.580000000000041,1.2865739780037446,16,0.9272843814543081,0,0.0
MS,2022-03-18 09:30:00-04:00,BUY,93.385,96.16442857142856,91.30042857142858,TIMEOUT,94.555,1.1700000000000017,1.2528778711784567,16,0.5612664473684236,0,0.0
IWM,2022-03-18 09:30:00-04:00,BUY,204.19,208.34285714285716,201.07535714285717,TIMEOUT,206.405,2.2150000000000034,1.0847739850139593,16,0.7111569774108556,0,0.0
JNJ,2022-03-21 09:30:00-04:00,BUY,174.79,177.62114285714284,172.66664285714285,TIMEOUT,175.53,0.7400000000000091,0.42336518107443744,16,0.348504726343059,0,0.0
PFE,2022-04-07 09:30:00-04:00,BUY,52.57,53.59314285714286,51.80264285714286,TP,53.59314285714286,1.023142857142858,1.9462485393624842,1,1.3333333333333333,0,0.0
CVX,2022-04-08 09:30:00-04:00,BUY,167.66,170.6297142857143,165.43271428571427,TP,170.6297142857143,2.9697142857143035,1.7712717915509386,2,1.3333333333333333,0,0.0
JNJ,2022-04-20 09:30:00-04:00,BUY,182.5,185.1302857142857,180.5272857142857,TIMEOUT,183.4,0.9000000000000057,0.49315068493150993,16,0.4562242016076492,0,0.0
XOM,2022-05-04 14:00:00-04:00,BUY,89.885,92.03357142857143,88.27357142857143,TIMEOUT,90.05,0.16499999999999204,0.18356789230682763,16,0.1023936170212714,0,0.0
XOM,2022-05-16 09:30:00-04:00,BUY,89.0,91.77542857142856,86.91842857142858,TP,91.77542857142856,2.775428571428563,3.118459069020857,15,1.3333333333333333,0,0.0
AMD,2022-05-18 09:30:00-04:00,BUY,99.91,105.41685714285714,95.77985714285714,TIMEOUT,96.685,-3.2249999999999943,-3.227905114603137,16,-0.7808446612016173,0,0.0
XOM,2022-05-19 09:30:00-04:00,BUY,89.0,91.66114285714283,87.00414285714285,TIMEOUT,91.325,2.325000000000003,2.6123595505618007,16,1.1649130341421503,0,0.0
XOM,2022-05-20 09:30:00-04:00,BUY,91.89,94.5502857142857,89.89478571428572,TIMEOUT,90.83,-1.0600000000000023,-1.1535531613886194,16,-0.5312712562202431,0,0.0
PFE,2022-05-23 09:30:00-04:00,BUY,52.57,53.76028571428572,51.67728571428572,TIMEOUT,53.0,0.4299999999999997,0.81795700970135,16,0.4816770683309374,0,0.0
XOM,2022-05-23 09:30:00-04:00,BUY,92.66,95.36457142857142,90.63157142857142,TIMEOUT,93.89,1.230000000000004,1.3274336283185884,16,0.6063807310373972,0,0.0
XOM,2022-05-25 09:30:00-04:00,BUY,94.62,97.2717142857143,92.6312142857143,TIMEOUT,95.825,1.2049999999999983,1.2735151130839129,16,0.6058973530151205,0,0.0
AMD,2022-05-27 09:30:00-04:00,BUY,100.14,105.79085714285716,95.90185714285714,TIMEOUT,100.53,0.39000000000000057,0.3894547633313367,16,0.09202143796137126,0,0.0
MS,2022-05-27 14:00:00-04:00,BUY,85.42,87.74542857142858,83.67592857142857,TIMEOUT,86.23,0.8100000000000023,0.9482556778272094,16,0.46443051971986804,0,0.0
XOM,2022-05-31 09:30:00-04:00,BUY,98.62,100.82657142857144,96.96507142857143,TIMEOUT,98.83,0.20999999999999375,0.21293855201783993,16,0.12689369416029672,0,0.0
SPY,2022-06-01 14:00:00-04:00,BUY,409.8,417.9197142857143,403.7102142857143,TIMEOUT,410.38,0.5799999999999841,0.14153245485602345,16,0.0952414464501423,0,0.0
MSFT,2022-06-02 09:30:00-04:00,BUY,264.39,271.0585714285714,259.3885714285714,TP,271.0585714285714,6.668571428571397,2.522247977824955,14,1.3333333333333295,0,0.0
PFE,2022-06-03 09:30:00-04:00,BUY,52.6,53.65457142857143,51.80907142857143,TIMEOUT,53.155,0.5549999999999997,1.0551330798479082,16,0.7017068545109709,0,0.0
XOM,2022-06-08 09:30:00-04:00,BUY,103.49,105.564,101.9345,TIMEOUT,104.72,1.230000000000004,1.1885206300125657,16,0.7907425265188094,0,0.0
JNJ,2022-06-24 09:30:00-04:00,BUY,180.24,182.9388571428572,178.21585714285715,TIMEOUT,181.96,1.7199999999999989,0.9542831779849082,16,0.8497423953701714,0,0.0
PFE,2022-06-27 09:30:00-04:00,BUY,51.44,52.64714285714285,50.534642857142856,TIMEOUT,51.98,0.5399999999999991,1.0497667185069968,16,0.5964497041420117,0,0.0
PFE,2022-07-01 14:00:00-04:00,BUY,51.86,53.09428571428572,50.934285714285714,SL,50.934285714285714,-0.9257142857142853,-1.7850256184232267,11,-1.0,0,0.0
JNJ,2022-07-05 14:00:00-04:00,BUY,176.48,179.23685714285713,174.41235714285713,TP,179.23685714285713,2.756857142857143,1.5621357337132498,11,1.3333333333333333,0,0.0
PFE,2022-07-06 09:30:00-04:00,BUY,51.625,52.805,50.74,TIMEOUT,52.25,0.625,1.2106537530266344,16,0.7062146892655383,0,0.0
MSFT,2022-07-28 09:30:00-04:00,BUY,269.78,276.3605714285714,264.8445714285714,TP,276.3605714285714,6.580571428571432,2.4392362030437513,16,1.3333333333333295,0,0.0
MSFT,2022-07-29 09:30:00-04:00,BUY,277.7,284.57114285714283,272.54664285714284,TIMEOUT,279.51,1.8100000000000023,0.6517824990997487,16,0.3512273552607872,0,0.0
SPY,2022-07-29 09:30:00-04:00,BUY,407.62,413.6265714285714,403.1150714285714,TIMEOUT,410.67,3.0500000000000114,0.7482459153132848,16,0.6770362618719173,0,0.0
SPY,2022-08-01 09:30:00-04:00,BUY,409.18,415.22857142857146,404.6435714285714,TIMEOUT,409.72,0.5400000000000205,0.13197125959236042,16,0.11903637222485058,0,0.0
CVX,2022-08-01 14:00:00-04:00,BUY,159.37,163.18857142857144,156.50607142857143,TIMEOUT,160.67,1.299999999999983,0.8157118654702785,16,0.45392193540341064,0,0.0
XOM,2022-08-01 14:00:00-04:00,BUY,93.68,95.99628571428572,91.94278571428572,TIMEOUT,95.02,1.3399999999999892,1.4304013663535322,16,0.7713498622589461,0,0.0
XOM,2022-08-23 09:30:00-04:00,BUY,95.62,97.77485714285714,94.00385714285714,TP,97.77485714285714,2.1548571428571393,2.2535632115217936,1,1.3333333333333275,0,0.0
XOM,2022-08-31 09:30:00-04:00,BUY,94.18,96.34057142857144,92.55957142857145,TP,96.34057142857144,2.16057142857143,2.29408731001426,8,1.3333333333333421,0,0.0
XOM,2022-10-05 09:30:00-04:00,BUY,95.89,98.31285714285714,94.07285714285716,TP,98.31285714285714,2.42285714285714,2.526704706285473,1,1.3333333333333437,0,0.0
XOM,2022-10-06 09:30:00-04:00,BUY,98.45,100.93914285714284,96.58314285714286,TP,100.93914285714284,2.489142857142838,2.5283320031923187,1,1.3333333333333233,0,0.0
CVX,2022-10-06 09:30:00-04:00,BUY,157.29,161.166,154.38299999999998,TP,161.166,3.8760000000000048,2.464238031661266,1,1.3333333333333302,0,1.3333333333333233
XOM,2022-10-11 09:30:00-04:00,BUY,97.0,99.65171428571428,95.01121428571427,TP,99.65171428571428,2.6517142857142773,2.7337260677466775,12,1.3333333333333215,0,0.0
CVX,2022-10-11 09:30:00-04:00,BUY,154.55,158.59228571428574,151.51828571428572,TP,158.59228571428574,4.042285714285725,2.6155197116051276,11,1.3333333333333364,0,1.3333333333333215
XOM,2022-10-17 09:30:00-04:00,BUY,100.88,103.526,98.8955,TIMEOUT,101.24,0.35999999999999943,0.35685963521015013,16,0.18140589569160995,0,0.0
CVX,2022-10-19 09:30:00-04:00,BUY,163.6,167.7282857142857,160.5037857142857,TP,167.7282857142857,4.12828571428571,2.523402025847011,7,1.3333333333333273,0,0.0
XOM,2022-10-19 09:30:00-04:00,BUY,101.25,103.85457142857145,99.29657142857144,TP,103.85457142857145,2.6045714285714467,2.572416225749577,9,1.3333333333333504,0,1.3333333333333273
CVX,2022-10-20 09:30:00-04:00,BUY,169.215,173.52557142857142,165.98207142857143,TIMEOUT,168.87,-0.34499999999999886,-0.2038826345182158,16,-0.10671438987207489,0,0.0
XOM,2022-10-20 09:30:00-04:00,BUY,104.205,106.86328571428572,102.21128571428572,TIMEOUT,103.83,-0.375,-0.35986756873470566,16,-0.18809114359415396,0,0.0
PFE,2022-10-24 09:30:00-04:00,BUY,45.0,45.86514285714286,44.35114285714285,TIMEOUT,45.615,0.615000000000002,1.3666666666666711,16,0.9478203434610183,0,0.0
CVX,2022-10-24 09:30:00-04:00,BUY,171.93,176.108,168.7965,TIMEOUT,173.505,1.5749999999999886,0.9160704938056119,16,0.5026328386787904,0,0.0
JNJ,2022-10-24 09:30:00-04:00,BUY,169.89,172.23085714285713,168.13435714285714,TIMEOUT,171.05,1.160000000000025,0.6827947495438372,16,0.6607266365596833,0,0.0
SPY,2022-10-24 14:00:00-04:00,BUY,377.22,384.8565714285714,371.49257142857147,TIMEOUT,382.69,5.46999999999997,1.450082180160111,16,0.9550533772323622,0,0.0
JPM,2022-10-24 14:00:00-04:00,BUY,122.29,125.70228571428572,119.73078571428572,TIMEOUT,123.085,0.7949999999999875,0.6500940387603136,16,0.31064221719835344,0,0.0
SPY,2022-10-25 09:30:00-04:00,BUY,378.87,386.2605714285714,373.3270714285714,TIMEOUT,382.64,3.769999999999982,0.9950642700662449,16,0.6801458744088277,0,0.0
MSFT,2022-10-26 09:30:00-04:00,BUY,231.18,237.716,226.278,TP,237.716,6.536000000000001,2.8272341898088076,8,1.3333333333333295,0,0.0
QQQ,2022-10-26 09:30:00-04:00,BUY,278.46,285.1305714285714,273.4570714285714,TIMEOUT,279.37,0.910000000000025,0.32679738562092403,16,0.1818934624005985,0,1.3333333333333295
IWM,2022-10-26 09:30:00-04:00,BUY,179.01,183.1902857142857,175.8747857142857,TIMEOUT,180.34,1.3300000000000125,0.7429752527791814,16,0.42421342810927,0,1.3333333333333295
SPY,2022-10-26 09:30:00-04:00,BUY,381.62,388.9171428571429,376.14714285714285,TIMEOUT,383.57,1.9499999999999886,0.5109795084115059,16,0.35630383711824326,0,1.3333333333333295
IWM,2022-10-28 14:00:00-04:00,BUY,182.29,186.3865714285714,179.21757142857143,TIMEOUT,182.67,0.37999999999999545,0.2084590487684434,16,0.12368066211000968,0,0.0
XOM,2022-10-31 09:30:00-04:00,BUY,109.7,111.86285714285717,108.07785714285714,TP,111.86285714285717,2.1628571428571632,1.971610886834242,3,1.3333333333333421,0,0.0
CVX,2022-10-31 09:30:00-04:00,BUY,178.86,182.7068571428572,175.97485714285716,TP,182.7068571428572,3.846857142857175,2.1507643647865224,1,1.3333333333333464,0,1.3333333333333421
XOM,2022-11-01 14:00:00-04:00,BUY,111.17,113.35685714285717,109.52985714285714,TIMEOUT,111.61,0.4399999999999977,0.3957902311774739,16,0.26826931451963887,0,0.0
CVX,2022-11-03 09:30:00-04:00,BUY,178.18,181.71628571428573,175.52778571428573,TP,181.71628571428573,3.536285714285725,1.9846703975113507,10,1.3333333333333406,0,0.0
CVX,2022-11-04 14:00:00-04:00,BUY,181.88,185.37142857142857,179.26142857142858,TP,185.37142857142857,3.491428571428571,1.9196330390524363,10,1.3333333333333406,0,0.0
CVX,2022-11-07 09:30:00-05:00,BUY,182.91,186.42057142857144,180.27707142857145,TIMEOUT,185.33,2.420000000000016,1.3230550543983466,16,0.919128618322902,0,0.0
XOM,2022-11-10 14:00:00-05:00,BUY,109.61,111.77828571428572,107.98378571428572,TP,111.77828571428572,2.168285714285716,1.9781823869042203,8,1.3333333333333361,0,0.0
CVX,2022-11-10 14:00:00-05:00,BUY,179.84,183.36057142857143,177.19957142857143,TP,183.36057142857143,3.5205714285714294,1.9576131164209458,8,1.3333333333333333,0,1.3333333333333361
IWM,2022-11-11 09:30:00-05:00,BUY,185.79,189.63314285714284,182.9076428571429,TIMEOUT,186.775,0.9850000000000136,0.5301684697777134,16,0.3417341957227562,0,0.0
CVX,2022-11-11 09:30:00-05:00,BUY,184.28,187.83542857142857,181.61342857142856,TIMEOUT,185.91,1.6299999999999955,0.8845235511178616,16,0.611271831136821,0,0.0
XOM,2022-11-11 09:30:00-05:00,BUY,112.6,114.85114285714285,110.91164285714284,TIMEOUT,113.78,1.1800000000000068,1.0479573712255834,16,0.6989042602699139,0,0.0
MSFT,2022-11-11 09:30:00-05:00,BUY,243.04,250.5842857142857,237.3817857142857,TIMEOUT,247.23,4.189999999999998,1.7239960500329155,16,0.7405163163542262,0,0.0
QQQ,2022-11-11 09:30:00-05:00,BUY,282.73,289.8331428571429,277.4026428571429,TIMEOUT,287.3,4.569999999999993,1.6163831217062192,16,0.8578362361396046,0,0.0
CAT,2022-11-14 09:30:00-05:00,BUY,235.375,241.34442857142855,230.89792857142857,TIMEOUT,239.27,3.8950000000000102,1.654806160382373,16,0.8699883533559896,0,0.0
PFE,2022-11-14 09:30:00-05:00,BUY,48.0,48.85457142857143,47.35907142857143,TP,48.85457142857143,0.8545714285714325,1.7803571428571512,1,1.3333333333333481,0,0.0
XOM,2023-01-06 09:30:00-05:00,BUY,110.12,112.16142857142856,108.58892857142858,TIMEOUT,110.12,0.0,0.0,16,0.0,0,0.0
XOM,2023-02-01 14:00:00-05:00,BUY,113.935,116.547,111.976,SL,111.976,-1.9590000000000032,-1.7194014130864115,9,-1.0,0,0.0
AMD,2023-06-14 14:00:00-04:00,BUY,125.885,131.08814285714286,121.98264285714286,TIMEOUT,122.65,-3.2349999999999994,-2.569805775112205,16,-0.8289861439056981,0,0.0
JNJ,2023-07-26 09:30:00-04:00,BUY,171.915,174.23128571428572,170.1777857142857,TIMEOUT,172.665,0.75,0.4362621062734491,16,0.4317256691747868,0,0.0
JNJ,2023-08-02 09:30:00-04:00,BUY,168.85,171.646,166.753,TIMEOUT,169.96,1.1100000000000136,0.6573882143914798,16,0.5293276108726797,0,0.0
JNJ,2023-08-11 09:30:00-04:00,BUY,172.46,175.05285714285716,170.51535714285714,TIMEOUT,172.56,0.09999999999999432,0.05798446016467256,16,0.0514233241505937,0,0.0
JNJ,2023-08-15 09:30:00-04:00,BUY,172.6,175.15057142857142,170.6870714285714,TIMEOUT,174.16,1.5600000000000023,0.9038238702201636,16,0.8155035286210227,0,0.0
AMD,2024-01-23 09:30:00-05:00,BUY,166.45,172.33057142857143,162.0395714285714,TIMEOUT,168.365,1.9150000000000205,1.1504956443376513,16,0.43419816668286565,0,0.0
AMD,2024-01-25 14:00:00-05:00,BUY,178.475,184.50585714285717,173.95185714285714,TIMEOUT,180.57,2.094999999999999,1.1738338702899558,16,0.4631735203082556,0,0.0
CAT,2024-02-06 09:30:00-05:00,BUY,319.94,326.01,315.3875,TP,326.01,6.069999999999993,1.897230730762016,1,1.3333333333333293,0,0.0
AMD,2024-02-14 09:30:00-05:00,BUY,173.56,179.296,169.258,TIMEOUT,176.94,3.3799999999999955,1.947453330260426,16,0.7856810785681082,0,0.0
AMD,2024-02-26 14:00:00-05:00,BUY,176.335,182.5904285714286,171.6434285714286,TIMEOUT,176.78,0.4449999999999932,0.2523605636997721,16,0.09485094850948378,0,0.0
CAT,2024-04-10 09:30:00-04:00,BUY,365.635,371.7178571428572,361.0728571428571,TP,371.7178571428572,6.082857142857222,1.6636419223699104,12,1.3333333333333457,0,0.0
AMD,2024-07-11 14:00:00-04:00,BUY,178.81,184.17371428571428,174.7872142857143,TP,184.17371428571428,5.3637142857142805,2.9996724376233326,10,1.3333333333333357,0,0.0
AMD,2024-07-12 09:30:00-04:00,BUY,182.02,187.24742857142857,178.09942857142858,TIMEOUT,186.335,4.314999999999998,2.3706186133391918,16,1.1006048680950276,0,0.0
JPM,2024-07-19 09:30:00-04:00,BUY,209.57,213.012,206.9885,TIMEOUT,209.89,0.3199999999999932,0.15269361072672288,16,0.12395893860158531,0,0.0
IWM,2024-07-25 09:30:00-04:00,BUY,218.5,222.2091428571429,215.71814285714285,TP,222.2091428571429,3.7091428571428935,1.6975482183720338,6,1.3333333333333435,0,0.0
JNJ,2024-08-02 14:00:00-04:00,BUY,162.475,164.77985714285714,160.74635714285714,TP,164.77985714285714,2.304857142857145,1.418591871276901,8,1.3333333333333333,0,0.0
AMD,2024-08-20 14:00:00-04:00,BUY,156.41,162.8842857142857,151.5542857142857,TIMEOUT,157.11,0.700000000000017,0.44754171728151465,16,0.14416004707267155,0,0.0
AMD,2024-08-23 09:30:00-04:00,BUY,153.57,159.19342857142857,149.35242857142856,TIMEOUT,153.42,-0.15000000000000568,-0.09767532721234988,16,-0.03556549131185987,0,0.0
AMD,2024-09-12 09:30:00-04:00,BUY,148.46,153.578,144.6215,TIMEOUT,150.33,1.8700000000000045,1.2595985450626461,16,0.4871694672398071,0,0.0
MSFT,2024-11-14 09:30:00-05:00,BUY,425.02,432.0008571428571,419.7843571428571,TIMEOUT,426.74,1.7200000000000273,0.4046868382664409,16,0.32851744225706153,0,0.0
JNJ,2025-01-29 09:30:00-05:00,BUY,150.64,153.17485714285712,148.73885714285714,TIMEOUT,151.28,0.6400000000000148,0.4248539564524793,16,0.33663961526902125,0,0.0
MSFT,2025-01-29 14:00:00-05:00,BUY,442.31,450.19057142857145,436.39957142857145,SL,436.39957142857145,-5.910428571428554,-1.3362638356420957,8,-1.0,0,0.0
JNJ,2025-03-11 14:00:00-04:00,BUY,165.56,168.0,163.73,SL,163.73,-1.8300000000000125,-1.1053394539743975,8,-1.0,0,0.0
XOM,2025-03-17 09:30:00-04:00,BUY,111.8,114.14857142857144,110.03857142857144,TP,114.14857142857144,2.3485714285714465,2.1006900076667683,13,1.3333333333333575,0,0.0
CVX,2025-03-17 09:30:00-04:00,BUY,157.29,160.30914285714286,155.02564285714286,TIMEOUT,158.91,1.6200000000000045,1.029944688155639,16,0.7154348443266815,0,1.3333333333333575
MSFT,2025-04-10 14:00:00-04:00,BUY,375.96,387.1977142857143,367.5317142857143,TIMEOUT,385.31,9.350000000000023,2.486966698584962,16,1.1093596393098164,0,0.0
JPM,2025-04-24 09:30:00-04:00,BUY,239.6,249.36314285714283,232.2776428571429,TIMEOUT,243.77,4.170000000000016,1.7404006677796395,16,0.5694887477685812,0,0.0
GS,2025-04-25 14:00:00-04:00,BUY,543.08,567.2557142857144,524.9482142857144,TIMEOUT,546.245,3.1649999999999636,0.5827870663622235,16,0.1745553388879023,0,0.0
QQQ,2025-04-25 14:00:00-04:00,BUY,469.99,488.1114285714286,456.3989285714286,TIMEOUT,470.99,1.0,0.21277048447839314,16,0.07357771646301416,0,0.0
JPM,2025-04-25 14:00:00-04:00,BUY,242.145,251.293,235.284,TIMEOUT,241.845,-0.30000000000001137,-0.12389270891408509,16,-0.043725404459992796,0,0.0
SPY,2025-04-29 09:30:00-04:00,BUY,548.89,564.3611428571428,537.2866428571429,TIMEOUT,553.83,4.940000000000055,0.8999981781413497,16,0.4257388563654657,0,0.0
