ticker,date,window,side,prob_win_intraday,entry_time,entry_price,tp_mult,sl_mult,time_stop_bars,tp_price,sl_price,atr14,ema20
PFE,2020-12-01 00:00:00-05:00,OPEN,BUY,0.9766102474267502,2020-12-01 09:30:00-05:00,39.38,0.8,0.6,16,40.46171428571429,38.568714285714286,1.3521428571428575,37.08200179815289
PFE,2020-12-03 00:00:00-05:00,CLOSE,BUY,0.8729174606487694,2020-12-03 14:00:00-05:00,40.18,0.8,0.6,16,41.24171428571429,39.383714285714284,1.3271428571428565,37.63492664202538
PFE,2020-12-04 00:00:00-05:00,OPEN,BUY,0.8523499517705452,2020-12-04 09:30:00-05:00,39.94,0.8,0.6,16,41.016571428571424,39.132571428571424,1.3457142857142854,37.85350505707058
PFE,2020-12-08 00:00:00-05:00,OPEN,BUY,0.9981390238116503,2020-12-08 09:30:00-05:00,41.49,0.8,0.6,16,42.438,40.779,1.1850000000000003,38.39481933243193
PFE,2020-12-09 00:00:00-05:00,CLOSE,BUY,0.9818057672683989,2020-12-09 14:00:00-05:00,41.38,0.8,0.6,16,42.32028571428572,40.67478571428572,1.1753571428571428,38.80578891981936
TSLA,2020-12-10 00:00:00-05:00,OPEN,BUY,0.9999999999935727,2020-12-10 09:30:00-05:00,574.37,0.8,0.6,16,601.9485714285714,553.6860714285714,34.473214285714285,550.2305583560562
PFE,2020-12-10 00:00:00-05:00,CLOSE,BUY,0.7165425549397059,2020-12-10 14:00:00-05:00,41.805,0.8,0.6,16,42.79271428571428,41.064214285714286,1.234642857142857,39.09571378459847
TSLA,2020-12-11 00:00:00-05:00,OPEN,BUY,0.8595644109267574,2020-12-11 09:30:00-05:00,615.01,0.8,0.6,16,644.7994285714285,592.6679285714285,37.2367857142857,557.5428861316699
TSLA,2020-12-18 00:00:00-05:00,OPEN,BUY,0.7537235189171336,2020-12-18 09:30:00-05:00,668.9,0.8,0.6,16,699.1885714285714,646.1835714285714,37.860714285714266,587.4702374837797
TSLA,2021-01-08 00:00:00-05:00,OPEN,BUY,0.9967072846360202,2021-01-08 09:30:00-05:00,856.0,0.8,0.6,16,883.1262857142857,835.6552857142857,33.90785714285716,679.1558439865784
TSLA,2021-01-12 00:00:00-05:00,OPEN,BUY,0.9999997405449734,2021-01-12 09:30:00-05:00,830.94,0.8,0.6,16,860.5037142857143,808.7672142857143,36.95464285714287,709.0202487055664
AMZN,2021-01-21 00:00:00-05:00,OPEN,BUY,0.9985227605714665,2021-01-21 09:30:00-05:00,3294.265,0.8,0.6,16,3349.980714285714,3252.4782142857143,69.64464285714277,3177.240514411972
IWM,2021-01-25 00:00:00-05:00,OPEN,BUY,0.9915690170493134,2021-01-25 09:30:00-05:00,214.93,0.8,0.6,16,218.62485714285714,212.15885714285716,4.618571428571428,206.09842291876507
AMZN,2021-01-26 00:00:00-05:00,OPEN,BUY,0.9883900828028334,2021-01-26 09:30:00-05:00,3293.14,0.8,0.6,16,3348.9931428571426,3251.2501428571427,69.81642857142849,3208.3444453462607
JNJ,2021-01-27 00:00:00-05:00,OPEN,BUY,0.7476078252708245,2021-01-27 09:30:00-05:00,169.12,0.8,0.6,16,171.382,167.4235,2.827500000000003,160.41619439028932
TSLA,2021-01-29 00:00:00-05:00,CLOSE,BUY,0.9777090225891172,2021-01-29 14:00:00-05:00,790.5,0.8,0.6,16,821.572,767.196,38.839999999999996,810.4646675324817
JNJ,2021-01-29 00:00:00-05:00,CLOSE,BUY,0.9579150520291927,2021-01-29 14:00:00-05:00,162.615,0.8,0.6,16,164.93128571428574,160.87778571428572,2.8953571428571445,161.87386887731168
TSLA,2021-02-02 00:00:00-05:00,OPEN,BUY,0.9999934393104704,2021-02-02 09:30:00-05:00,845.34,0.8,0.6,16,874.7502857142857,823.2822857142858,36.76285714285713,811.8171541479045
AMZN,2021-02-02 00:00:00-05:00,OPEN,BUY,0.9775960995182374,2021-02-02 09:30:00-05:00,3380.98,0.8,0.6,16,3443.746,3333.9055,78.45749999999998,3232.0910039216537
AMZN,2021-02-04 00:00:00-05:00,CLOSE,BUY,0.941386208487827,2021-02-04 14:00:00-05:00,3316.15,0.8,0.6,16,3383.8160000000003,3265.4005,84.58249999999995,3252.274495273735
NVDA,2021-02-09 00:00:00-05:00,OPEN,BUY,0.8422850606593262,2021-02-09 09:30:00-05:00,573.86,0.8,0.6,16,588.0025714285714,563.2530714285715,17.67821428571426,538.867103715133
IWM,2021-02-12 00:00:00-05:00,OPEN,BUY,0.834313993037731,2021-02-12 09:30:00-05:00,225.65,0.8,0.6,16,229.47314285714288,222.78264285714286,4.778928571428573,216.3986858951268
NVDA,2021-04-13 00:00:00-04:00,OPEN,BUY,0.9934849252013697,2021-04-13 09:30:00-04:00,609.8,0.8,0.6,16,624.1482857142856,599.0387857142857,17.935357142857125,547.5584501462771
NVDA,2021-06-01 00:00:00-04:00,CLOSE,BUY,0.9879616183063511,2021-06-01 14:00:00-04:00,644.94,0.8,0.6,16,662.3580000000001,631.8765000000001,21.772499999999987,598.8941974257175
NVDA,2021-06-18 00:00:00-04:00,OPEN,BUY,0.9999781261412741,2021-06-18 09:30:00-04:00,751.7,0.8,0.6,16,768.8157142857143,738.8632142857143,21.39464285714285,677.6741300003848
MS,2021-07-26 00:00:00-04:00,OPEN,BUY,0.9969301898140661,2021-07-26 09:30:00-04:00,94.37,0.8,0.6,16,96.61285714285715,92.68785714285714,2.8035714285714306,91.90058353411023
PFE,2021-08-12 00:00:00-04:00,OPEN,BUY,0.9783938407306569,2021-08-12 09:30:00-04:00,46.46,0.8,0.6,16,47.31285714285714,45.82035714285714,1.0660714285714288,43.77094841349678
PFE,2021-08-17 00:00:00-04:00,OPEN,BUY,0.999995883497998,2021-08-17 09:30:00-04:00,48.78,0.8,0.6,16,49.760285714285715,48.044785714285716,1.2253571428571435,44.93746411490923
PFE,2021-08-18 00:00:00-04:00,OPEN,BUY,0.9999240377303433,2021-08-18 09:30:00-04:00,50.19,0.8,0.6,16,51.17742857142857,49.44942857142857,1.2342857142857153,45.46151515158455
PFE,2021-08-19 00:00:00-04:00,OPEN,BUY,0.9998537318450464,2021-08-19 09:30:00-04:00,48.53,0.8,0.6,16,49.623428571428576,47.70992857142857,1.3667857142857152,45.825180375243164
TSLA,2021-10-27 00:00:00-04:00,OPEN,BUY,0.9990133679427492,2021-10-27 09:30:00-04:00,1038.13,0.8,0.6,16,1064.9808571428573,1017.9918571428573,33.56357142857142,860.015146257304
TSLA,2021-11-02 00:00:00-04:00,OPEN,BUY,0.9997177302561712,2021-11-02 09:30:00-04:00,1158.5,0.8,0.6,16,1194.4165714285714,1131.5625714285713,44.895714285714256,945.0207685861245
AMZN,2021-11-05 00:00:00-04:00,OPEN,BUY,0.9995015521735986,2021-11-05 09:30:00-04:00,3477.88,0.8,0.6,16,3541.3705714285716,3430.2620714285713,79.36321428571432,3363.8654740722686
AMZN,2021-11-11 00:00:00-05:00,OPEN,BUY,0.9186362110150366,2021-11-11 09:30:00-05:00,3513.01,0.8,0.6,16,3590.4217142857146,3454.9512142857143,96.76464285714289,3414.2673301071677
PFE,2021-11-17 00:00:00-05:00,OPEN,BUY,0.9944348615439689,2021-11-17 09:30:00-05:00,49.93,0.8,0.6,16,51.244571428571426,48.94407142857143,1.6432142857142844,46.60655537229995
TSLA,2021-11-18 00:00:00-05:00,CLOSE,BUY,0.9995563628946639,2021-11-18 14:00:00-05:00,1076.63,0.8,0.6,16,1130.0374285714288,1036.5744285714286,66.75928571428571,1047.5463361594204
AMZN,2021-11-19 00:00:00-05:00,OPEN,BUY,0.9947379926278413,2021-11-19 09:30:00-05:00,3708.06,0.8,0.6,16,3779.776857142857,3654.272357142857,89.6460714285714,3482.8029587175747
PFE,2021-11-22 00:00:00-05:00,OPEN,BUY,0.7456903938163635,2021-11-22 09:30:00-05:00,50.96,0.8,0.6,16,52.40057142857143,49.87957142857143,1.8007142857142848,47.75321491184595
NVDA,2021-11-23 00:00:00-05:00,CLOSE,BUY,0.9985789868710254,2021-11-23 14:00:00-05:00,310.97,0.8,0.6,16,325.95028571428577,299.73478571428575,18.725357142857145,289.1030001393175
TSLA,2021-11-23 00:00:00-05:00,CLOSE,BUY,0.9982980788159549,2021-11-23 14:00:00-05:00,1083.92,0.8,0.6,16,1134.4757142857143,1046.0032142857144,63.19464285714287,1069.0945081219593
AMZN,2021-11-23 00:00:00-05:00,CLOSE,BUY,0.9966055533753202,2021-11-23 14:00:00-05:00,3556.43,0.8,0.6,16,3633.678,3498.4939999999997,96.55999999999997,3508.1363448912575
AMD,2021-11-23 00:00:00-05:00,CLOSE,BUY,0.9957001436584684,2021-11-23 14:00:00-05:00,147.18,0.8,0.6,16,153.2657142857143,142.6157142857143,7.607142857142853,141.11306445073342
TSLA,2021-11-24 00:00:00-05:00,OPEN,BUY,0.9999981560604716,2021-11-24 09:30:00-05:00,1080.39,0.8,0.6,16,1133.9854285714287,1040.1934285714287,66.99428571428572,1072.9902692532012
NVDA,2021-11-24 00:00:00-05:00,OPEN,BUY,0.9885708558541885,2021-11-24 09:30:00-05:00,314.61,0.8,0.6,16,330.12685714285715,302.97235714285716,19.396071428571435,291.85319060223964
TSLA,2021-11-26 00:00:00-05:00,OPEN,BUY,0.9587956770542078,2021-11-26 09:30:00-05:00,1098.95,0.8,0.6,16,1154.4185714285716,1057.3485714285714,69.33571428571429,1077.0864340862297
PFE,2021-11-30 00:00:00-05:00,OPEN,BUY,0.9999870906608148,2021-11-30 09:30:00-05:00,52.26,0.8,0.6,16,53.55571428571428,51.28821428571428,1.6196428571428565,49.4323099208386
PFE,2021-12-01 00:00:00-05:00,OPEN,BUY,0.9994248527580655,2021-12-01 09:30:00-05:00,52.44,0.8,0.6,16,53.812,51.411,1.7149999999999999,49.842566118853966
PFE,2021-12-13 00:00:00-05:00,OPEN,BUY,0.9999328320177163,2021-12-13 09:30:00-05:00,53.64,0.8,0.6,16,55.35714285714286,52.35214285714286,2.1464285714285714,51.320826541205385
AAPL,2021-12-14 00:00:00-05:00,CLOSE,BUY,0.9257386694179928,2021-12-14 14:00:00-05:00,173.46,0.8,0.6,16,177.578,170.3715,5.147500000000002,165.16242142863325
AAPL,2021-12-15 00:00:00-05:00,CLOSE,BUY,0.9999974554017697,2021-12-15 14:00:00-05:00,172.65,0.8,0.6,16,176.9277142857143,169.44171428571428,5.3471428571428605,166.03266700685865
PFE,2021-12-15 00:00:00-05:00,OPEN,BUY,0.9998359665326954,2021-12-15 09:30:00-05:00,56.11,0.8,0.6,16,57.97428571428571,54.71178571428571,2.330357142857143,52.056821726474254
WMT,2021-12-15 00:00:00-05:00,OPEN,BUY,0.9229658532275781,2021-12-15 09:30:00-05:00,145.185,0.8,0.6,16,147.40528571428572,143.51978571428572,2.775357142857142,141.8557300065874
PFE,2021-12-16 00:00:00-05:00,OPEN,BUY,0.9931339157413313,2021-12-16 09:30:00-05:00,58.3,0.8,0.6,16,60.32228571428571,56.78328571428571,2.527857142857143,52.69902918109575
AAPL,2021-12-17 00:00:00-05:00,OPEN,BUY,0.9343358245817646,2021-12-17 09:30:00-05:00,169.87,0.8,0.6,16,174.69685714285714,166.24985714285714,6.033571428571433,167.77252333214506
PFE,2021-12-21 00:00:00-05:00,CLOSE,BUY,0.8074937926132016,2021-12-21 14:00:00-05:00,58.64,0.8,0.6,16,60.566,57.1955,2.4074999999999993,54.732605674671824
PFE,2021-12-23 00:00:00-05:00,CLOSE,BUY,0.7072795496040316,2021-12-23 14:00:00-05:00,58.405,0.8,0.6,16,60.359,56.9395,2.442499999999999,55.56156609650006
TSLA,2021-12-27 00:00:00-05:00,OPEN,BUY,0.9999993115786031,2021-12-27 09:30:00-05:00,1073.71,0.8,0.6,16,1118.2925714285714,1040.2730714285715,55.728214285714266,1007.2486261123264
AMD,2021-12-28 00:00:00-05:00,CLOSE,BUY,0.9946082919992801,2021-12-28 14:00:00-05:00,152.43,0.8,0.6,16,158.10285714285715,148.17535714285714,7.091071428571435,143.74495661271027
PFE,2021-12-29 00:00:00-05:00,OPEN,BUY,0.8946804669259888,2021-12-29 09:30:00-05:00,57.32,0.8,0.6,16,59.20914285714286,55.90314285714286,2.3614285714285708,56.34801877290724
TSLA,2022-01-04 00:00:00-05:00,CLOSE,BUY,0.702370867007748,2022-01-04 14:00:00-05:00,1141.58,0.8,0.6,16,1186.6902857142857,1107.7472857142857,56.387857142857136,1050.4832770211679
AAPL,2022-02-01 00:00:00-05:00,CLOSE,BUY,0.7408345126595965,2022-02-01 14:00:00-05:00,173.095,0.8,0.6,16,177.25014285714286,169.97864285714286,5.19392857142857,168.70828309978862
AMZN,2022-02-04 00:00:00-05:00,CLOSE,BUY,0.9749452168572781,2022-02-04 14:00:00-05:00,3215.26,0.8,0.6,16,3328.2151428571433,3130.543642857143,141.1939285714286,3073.398699583345
MS,2022-02-07 00:00:00-05:00,OPEN,BUY,0.847296015926951,2022-02-07 09:30:00-05:00,104.15,0.8,0.6,16,106.98685714285715,102.02235714285715,3.5460714285714303,101.33440510573725
AMZN,2022-02-09 00:00:00-05:00,OPEN,BUY,0.9803819687751052,2022-02-09 09:30:00-05:00,3258.21,0.8,0.6,16,3385.503142857143,3162.740142857143,159.11642857142857,3101.5243926619337
CVX,2022-02-09 00:00:00-05:00,OPEN,BUY,0.9119140194544271,2022-02-09 09:30:00-05:00,136.45,0.8,0.6,16,139.61371428571428,134.07721428571426,3.9546428571428587,131.3476918269377
CVX,2022-02-11 00:00:00-05:00,OPEN,BUY,0.9640027425431444,2022-02-11 09:30:00-05:00,136.87,0.8,0.6,16,140.04342857142856,134.48992857142858,3.9667857142857152,132.351330497788
CVX,2022-02-28 00:00:00-05:00,OPEN,BUY,0.9999551375439283,2022-02-28 09:30:00-05:00,139.155,0.8,0.6,16,142.18585714285715,136.88185714285714,3.788571428571426,134.36729102715324
CVX,2022-03-01 00:00:00-05:00,OPEN,BUY,0.9999976071013327,2022-03-01 09:30:00-05:00,144.9,0.8,0.6,16,147.9594285714286,142.60542857142858,3.824285714285714,135.2837395007577
CVX,2022-03-02 00:00:00-05:00,OPEN,BUY,0.9999392620386155,2022-03-02 09:30:00-05:00,150.2,0.8,0.6,16,153.3962857142857,147.8027857142857,3.995357142857143,136.66052621497124
CVX,2022-03-03 00:00:00-05:00,OPEN,BUY,0.999597625294557,2022-03-03 09:30:00-05:00,152.26,0.8,0.6,16,155.68485714285714,149.69135714285713,4.281071428571429,138.32619038497398
CVX,2022-03-04 00:00:00-05:00,OPEN,BUY,0.9999185463593948,2022-03-04 09:30:00-05:00,155.57,0.8,0.6,16,159.10942857142857,152.91542857142858,4.424285714285714,140.039886538786
WMT,2022-03-04 00:00:00-05:00,OPEN,BUY,0.979983117968833,2022-03-04 09:30:00-05:00,137.84,0.8,0.6,16,140.10885714285715,136.13835714285716,2.8360714285714272,137.01570619218782
XOM,2022-03-07 00:00:00-05:00,OPEN,BUY,0.9987831696024301,2022-03-07 09:30:00-05:00,84.92,0.8,0.6,16,86.97257142857143,83.38057142857143,2.5657142857142836,78.58000415897858
JNJ,2022-03-07 00:00:00-05:00,OPEN,BUY,0.996369671218238,2022-03-07 09:30:00-05:00,168.3,0.8,0.6,16,171.08428571428573,166.21178571428572,3.4803571428571467,166.41912897833083
WMT,2022-03-07 00:00:00-05:00,OPEN,BUY,0.9951258051455308,2022-03-07 09:30:00-05:00,141.35,0.8,0.6,16,143.75371428571427,139.5472142857143,3.004642857142857,137.56754369769374
CVX,2022-03-07 00:00:00-05:00,OPEN,BUY,0.9113701318237092,2022-03-07 09:30:00-05:00,160.08,0.8,0.6,16,163.7017142857143,157.3637142857143,4.527142857142857,141.81037353509208
CVX,2022-03-09 00:00:00-05:00,OPEN,BUY,0.999999179061454,2022-03-09 09:30:00-05:00,162.45,0.8,0.6,16,166.218,159.624,4.709999999999998,143.7303379603214
XOM,2022-03-09 00:00:00-05:00,OPEN,BUY,0.9984673563362435,2022-03-09 09:30:00-05:00,83.93,0.8,0.6,16,85.99028571428572,82.38478571428573,2.575357142857141,79.3942894771711
CVX,2022-03-10 00:00:00-05:00,OPEN,BUY,0.9999853801978544,2022-03-10 09:30:00-05:00,168.525,0.8,0.6,16,172.50385714285716,165.54085714285716,4.973571428571426,145.87697244029079
XOM,2022-03-10 00:00:00-05:00,OPEN,BUY,0.8103600513486586,2022-03-10 09:30:00-05:00,84.01,0.8,0.6,16,86.2417142857143,82.33621428571429,2.7896428571428546,79.71769047934528
CVX,2022-03-11 00:00:00-05:00,OPEN,BUY,0.9999638307599166,2022-03-11 09:30:00-05:00,166.76,0.8,0.6,16,171.09371428571427,163.50971428571427,5.4171428571428555,148.25440363645356
XOM,2022-03-11 00:00:00-05:00,OPEN,BUY,0.9950192747203583,2022-03-11 09:30:00-05:00,84.09,0.8,0.6,16,86.38828571428571,82.36628571428572,2.8728571428571397,80.25600567178859
PFE,2022-03-14 00:00:00-04:00,OPEN,BUY,0.9999996638625339,2022-03-14 09:30:00-04:00,50.66,0.8,0.6,16,51.842,49.7735,1.4775000000000003,49.063437961248795
WMT,2022-03-15 00:00:00-04:00,CLOSE,BUY,0.7214681425339334,2022-03-15 14:00:00-04:00,145.07,0.8,0.6,16,147.46742857142857,143.27192857142856,2.9967857142857133,139.36253814543662
AMZN,2022-03-17 00:00:00-04:00,OPEN,BUY,0.9993650319617334,2022-03-17 09:30:00-04:00,3052.99,0.8,0.6,16,3153.3954285714285,2977.6859285714286,125.5067857142857,2971.0525135032262
IWM,2022-03-17 00:00:00-04:00,OPEN,BUY,0.9746926182787697,2022-03-17 09:30:00-04:00,200.77,0.8,0.6,16,204.96285714285716,197.62535714285715,5.241071428571431,199.05325237988947
JNJ,2022-03-17 00:00:00-04:00,OPEN,BUY,0.7980537526158032,2022-03-17 09:30:00-04:00,174.99,0.8,0.6,16,178.3017142857143,172.5062142857143,4.139642857142858,169.3349957586932
SPY,2022-03-17 00:00:00-04:00,OPEN,BUY,0.7573409799569801,2022-03-17 09:30:00-04:00,433.71,0.8,0.6,16,441.73342857142853,427.69242857142854,10.029285714285711,430.6179099327668
TSLA,2022-03-18 00:00:00-04:00,OPEN,BUY,0.9998114757474205,2022-03-18 09:30:00-04:00,875.0,0.8,0.6,16,913.2148571428572,846.3388571428571,47.76857142857146,842.4838089352572
AMZN,2022-03-18 00:00:00-04:00,CLOSE,BUY,0.9973862036106493,2022-03-18 14:00:00-04:00,3191.89,0.8,0.6,16,3292.9702857142856,3116.0797857142857,126.35035714285712,2987.8570360267286
MS,2022-03-18 00:00:00-04:00,OPEN,BUY,0.9716724483810901,2022-03-18 09:30:00-04:00,93.385,0.8,0.6,16,96.16442857142857,91.30042857142858,3.474285714285714,90.98073956840602
IWM,2022-03-18 00:00:00-04:00,OPEN,BUY,0.8142552726748556,2022-03-18 09:30:00-04:00,204.19,0.8,0.6,16,208.34285714285713,201.07535714285714,5.191071428571429,199.52913310561428
AMZN,2022-03-21 00:00:00-04:00,CLOSE,BUY,0.9918690361817563,2022-03-21 14:00:00-04:00,3216.91,0.8,0.6,16,3319.9579999999996,3139.624,128.80999999999997,3010.4611278337065
JNJ,2022-03-21 00:00:00-04:00,OPEN,BUY,0.8434658147133149,2022-03-21 09:30:00-04:00,174.79,0.8,0.6,16,177.62114285714284,172.66664285714285,3.5389285714285728,170.49785367094842
TSLA,2022-03-23 00:00:00-04:00,OPEN,BUY,0.9999999740189123,2022-03-23 09:30:00-04:00,980.49,0.8,0.6,16,1019.4754285714287,951.2509285714285,48.73178571428574,868.6167115308205
AAPL,2022-03-23 00:00:00-04:00,OPEN,BUY,0.9855675974446881,2022-03-23 09:30:00-04:00,168.01,0.8,0.6,16,172.01114285714286,165.00914285714285,5.001428571428574,162.6240499473335
TSLA,2022-03-24 00:00:00-04:00,CLOSE,BUY,0.7513449407614707,2022-03-24 14:00:00-04:00,1010.05,0.8,0.6,16,1049.6879999999999,980.3214999999999,49.547500000000014,881.0084532897899
AAPL,2022-03-24 00:00:00-04:00,CLOSE,BUY,0.7348919397090663,2022-03-24 14:00:00-04:00,172.16,0.8,0.6,16,176.254,169.0895,5.117500000000002,163.36366423806365
PFE,2022-04-07 00:00:00-04:00,OPEN,BUY,0.9999859964556057,2022-04-07 09:30:00-04:00,52.57,0.8,0.6,16,53.59314285714286,51.80264285714286,1.278928571428572,51.835706836886274
CVX,2022-04-08 00:00:00-04:00,OPEN,BUY,0.7470534705888149,2022-04-08 09:30:00-04:00,167.66,0.8,0.6,16,170.6297142857143,165.43271428571427,3.712142857142863,162.4926621661689
JNJ,2022-04-20 00:00:00-04:00,OPEN,BUY,0.920135498249216,2022-04-20 09:30:00-04:00,182.5,0.8,0.6,16,185.13028571428572,180.5272857142857,3.2878571428571512,178.48168266695018
XOM,2022-05-04 00:00:00-04:00,CLOSE,BUY,0.995516135287538,2022-05-04 14:00:00-04:00,89.885,0.8,0.6,16,92.03357142857143,88.27357142857143,2.685714285714284,85.3998336229956
XOM,2022-05-16 00:00:00-04:00,OPEN,BUY,0.9986739853911407,2022-05-16 09:30:00-04:00,89.0,0.8,0.6,16,91.77542857142856,86.91842857142858,3.4692857142857116,86.757207596538
AMD,2022-05-18 00:00:00-04:00,OPEN,BUY,0.9992949279013672,2022-05-18 09:30:00-04:00,99.91,0.8,0.6,16,105.41685714285714,95.77985714285714,6.883571428571429,93.87956197426962
XOM,2022-05-19 00:00:00-04:00,OPEN,BUY,0.8503861038030838,2022-05-19 09:30:00-04:00,89.0,0.8,0.6,16,91.66114285714285,87.00414285714285,3.326428571428569,87.91226507986762
