simulation,step,equity
20,27,1.333403151145498
20,28,1.3511818598274383
20,29,1.369197617958471
20,30,1.3874535861979174
20,31,1.405952967347223
20,32,1.4246990069118528
20,33,1.4436949936706776
20,34,1.4629442602529537
20,35,1.482450183722993
20,36,1.502216186172633
20,37,1.4871940243109067
20,38,1.5070232779683856
20,39,1.527116921674631
20,40,1.5118457524578846
20,41,1.5320036958239902
20,42,1.5524304117683103
20,43,1.573129483925221
20,44,1.5941045437108918
20,45,1.5781634982737829
20,46,1.5992056782507664
20,47,1.6205284206274435
20,48,1.604323136421169
20,49,1.6257141115734515
20,50,1.6473902997277654
20,51,1.669355503724136
20,52,1.6916135771071248
20,53,1.7141684248018862
20,54,1.6970267405538673
20,55,1.7196537637612523
20,56,1.7425824806114025
20,57,1.7658169136862214
20,58,1.7893611392020374
20,59,1.8132192877247315
20,60,1.8373955448943948
20,61,1.8618941521596535
20,62,1.8867194075217824
20,63,1.9118756662887395
20,64,1.9373673418392563
20,65,1.9631989063971131
20,66,1.9893748918157415
20,67,2.015899890373285
20,68,1.995740891469552
20,69,2.0223507700224794
20,70,2.002127262322255
20,71,2.0288222924865518
20,72,2.0558732563863726
20,73,2.0832848998048576
20,74,2.111062031802256
20,75,2.1392095255596195
20,76,2.1677323192337483
20,77,2.196635416823532
20,78,2.225923889047846
20,79,2.2556028742351506
20,80,2.285677579224952
20,81,2.3161532802812848
20,82,2.3470353240183686
20,83,2.378329128338613
20,84,2.4100401833831273
20,85,2.4421740524949027
20,86,2.4747363731948346
20,87,2.507732858170766
20,88,2.482655529589058
20,89,2.515757603316913
20,90,2.5493010380278056
20,91,2.583291718534843
20,92,2.6177356081153076
20,93,2.652638749556845
20,94,2.6880072662176033
20,95,2.723847363100505
20,96,2.760165327941845
20,97,2.7969675323144028
21,0,1.0
21,1,1.0133333333333334
21,2,1.0268444444444447
21,3,1.040535703703704
21,4,1.0544095130864208
21,5,1.0684683065942395
21,6,1.0827145506821625
21,7,1.0718874051753409
21,8,1.0611685311235874
21,9,1.075317444871902
21,10,1.0896550108035274
21,11,1.1041837442809077
21,12,1.1189061942046532
21,13,1.1338249434607153
21,14,1.1489426093735249
21,15,1.1642618441651722
21,16,1.179785335420708
21,17,1.1955158065596507
21,18,1.2114560173137796
21,19,1.2276087642112967
21,20,1.2439768810674474
21,21,1.26056323948168
21,22,1.2773707493414357
21,23,1.294402359332655
21,24,1.3116610574570906
21,25,1.3291498715565186
21,26,1.346871869843939
21,27,1.364830161441858
21,28,1.3511818598274394
21,29,1.3691976179584722
21,30,1.3874535861979185
21,31,1.4059529673472242
21,32,1.4246990069118544
21,33,1.4436949936706789
21,34,1.4629442602529548
21,35,1.482450183722994
21,36,1.502216186172634
21,37,1.4871940243109076
21,38,1.5070232779683863
21,39,1.5271169216746319
21,40,1.5474784806302935
21,41,1.5681115270386976
21,42,1.5524304117683105
21,43,1.5731294839252215
21,44,1.5941045437108912
21,45,1.61535927096037
21,46,1.636897394573175
21,47,1.658722693167484
21,48,1.6808389957430507
21,49,1.7032501823529582
21,50,1.725960184784331
21,51,1.7489729872481223
21,52,1.7722926270780974
21,53,1.7959231954391388
21,54,1.819868838044994
21,55,1.8441337558855941
21,56,1.8256924183267382
21,57,1.8500349839044286
21,58,1.8747021170231544
21,59,1.8996981452501296
21,60,1.9250274538534649
21,61,1.9506944865715108
21,62,1.976703746392464
21,63,2.0030597963443637
21,64,2.029767260295622
21,65,2.009469587692666
21,66,2.036262515528568
21,67,2.0634126824022827
21,68,2.09092485150098
21,69,2.118803849520993
21,70,2.0976158110257828
21,71,2.12558402183946
21,72,2.153925142130653
21,73,2.1826441440257285
21,74,2.211746065946071
21,75,2.241236013492019
21,76,2.271119160338579
21,77,2.301400749143093
21,78,2.3320860924650013
21,79,2.3631805736978677
21,80,2.394689648013839
21,81,2.4266188433206906
21,82,2.4589737612316327
21,83,2.4343840236193164
21,84,2.4668424772675737
21,85,2.499733710297808
21,86,2.5330634931017793
21,87,2.5077328581707614
21,88,2.5411692962797052
21,89,2.575051553563435
21,90,2.5493010380278003
21,91,2.583291718534838
21,92,2.6177356081153027
21,93,2.65263874955684
21,94,2.6880072662175984
21,95,2.7238473631004996
21,96,2.7601653279418397
21,97,2.7325636746624213
22,0,1.0
22,1,1.0133333333333332
22,2,1.0268444444444447
22,3,1.040535703703704
22,4,1.0544095130864202
22,5,1.0684683065942393
22,6,1.0827145506821627
22,7,1.0971507446912583
22,8,1.111779421287142
22,9,1.1266031469043036
22,10,1.1416245221963608
22,11,1.1568461824923124
22,12,1.1722707982588767
22,13,1.1879010755689952
22,14,1.203739756576582
22,15,1.2197896199976028
22,16,1.236053481597571
22,17,1.2525341946855386
22,18,1.2400088527386832
22,19,1.2565423041085326
22,20,1.2732962014966465
22,21,1.2902734841832686
22,22,1.277370749341436
22,23,1.2944023593326552
22,24,1.2814583357393288
22,25,1.29854444688252
22,26,1.3158583728409536
22,27,1.3334031511454996
22,28,1.3511818598274397
22,29,1.369197617958472
22,30,1.387453586197918
22,31,1.4059529673472235
22,32,1.424699006911853
22,33,1.4436949936706778
22,34,1.4629442602529532
22,35,1.4824501837229926
22,36,1.5022161861726337
22,37,1.522245735321602
22,38,1.54254234512589
22,39,1.5631095763942349
22,40,1.5839510374128247
22,41,1.6050703845783292
22,42,1.5890196807325458
22,43,1.61020660980898
22,44,1.6316760312731002
22,45,1.653431711690075
22,46,1.6754774678459423
22,47,1.6978171674172218
22,48,1.7204547296494515
22,49,1.7433941260447772
22,50,1.7259601847843293
22,51,1.7489729872481201
22,52,1.7722926270780952
22,53,1.7959231954391366
22,54,1.8198688380449919
22,55,1.844133755885592
22,56,1.8687222059640667
22,57,1.8936385020435877
22,58,1.918887015404169
22,59,1.9444721756095587
22,60,1.970398471284353
22,61,1.9506944865715095
22,62,1.9311875417057944
22,63,1.9569367089285385
22,64,1.9830291983809192
22,65,1.96319890639711
22,66,1.943566917333139
22,67,1.969481142897581
22,68,1.949786331468605
22,69,1.9757834825548533
22,70,2.0021272623222517
22,71,2.0288222924865487
22,72,2.0558732563863695
22,73,2.083284899804854
22,74,2.111062031802252
22,75,2.139209525559615
22,76,2.1677323192337434
22,77,2.1966354168235265
22,78,2.2259238890478406
22,79,2.203664650157362
22,80,2.1816280036557885
22,81,2.210716377037866
22,82,2.2401925953983706
22,83,2.2700618300036823
22,84,2.3003293210703983
22,85,2.3310003786846707
22,86,2.362080383733799
22,87,2.39357478885025
22,88,2.4254891193682537
22,89,2.457828974293164
22,90,2.49060002728374
22,91,2.523808027647523
22,92,2.5574588013494903
22,93,2.5915582520341505
22,94,2.565642669513809
22,95,2.5998512384406594
22,96,2.634515921619868
22,97,2.6696428005748
23,0,1.0
23,1,1.0133333333333334
23,2,1.0268444444444447
23,3,1.040535703703704
23,4,1.0544095130864202
23,5,1.0684683065942389
23,6,1.0827145506821618
23,7,1.0971507446912574
23,8,1.111779421287141
23,9,1.1266031469043027
23,10,1.14162452219636
23,11,1.1568461824923113
23,12,1.1722707982588754
23,13,1.1879010755689938
23,14,1.2037397565765806
23,15,1.2197896199976015
23,16,1.2360534815975697
23,17,1.2525341946855373
23,18,1.2692346506146779
23,19,1.2861577792895404
23,20,1.3033065496800675
23,21,1.3206839703424686
23,22,1.338293089947035
23,23,1.3561369978129958
23,24,1.3742188244505025
23,25,1.3925417421098423
23,26,1.4111089653379736
23,27,1.42992375154248
23,28,1.4489894015630462
23,29,1.4683092602505534
23,30,1.4878867170538943
23,31,1.5077252066146127
23,32,1.4926479545484665
23,33,1.5125499272757792
23,34,1.5327172596394565
23,35,1.5173900870430619
23,36,1.5376219548703027
23,37,1.5581235809352405
23,38,1.5788985620143772
23,39,1.5999505428412357
23,40,1.5839510374128234
23,41,1.6050703845783278
23,42,1.6264713230393724
23,43,1.648157607346564
23,44,1.670133042111185
23,45,1.6534317116900732
23,46,1.6368973945731724
23,47,1.6205284206274406
23,48,1.6421354662358065
23,49,1.6640306057856173
23,50,1.6862176805294258
23,51,1.708700582936485
23,52,1.7314832573756382
23,53,1.7545697008073136
23,54,1.7370240037992404
23,55,1.760184323849897
23,56,1.7836534481678958
23,57,1.8074354941434676
23,58,1.8315346340653802
23,59,1.8559550958529187
23,60,1.8807011637976245
23,61,1.9057771793149276
23,62,1.9311875417057935
23,63,1.9569367089285377
23,64,1.9373673418392523
23,65,1.9631989063971091
23,66,1.989374891815737
23,67,2.0158998903732805
23,68,2.042778555578258
23,69,2.0700156029859675
23,70,2.0976158110257805
23,71,2.125584021839458
23,72,2.1539251421306504
23,73,2.182644144025726
23,74,2.2117460659460697
23,75,2.2412360134920175
23,76,2.271119160338578
23,77,2.3014007491430926
23,78,2.2783867416516617
23,79,2.30876523154035
23,80,2.339548767960888
23,81,2.316153280281279
23,82,2.3470353240183623
23,83,2.323564970778179
23,84,2.3545458370552215
23,85,2.385939781549291
23,86,2.4177523119699478
23,87,2.4499890094628807
23,88,2.482655529589052
23,89,2.5157576033169065
23,90,2.549301038027798
23,91,2.5832917185348356
23,92,2.6177356081153005
23,93,2.652638749556838
23,94,2.6880072662175962
23,95,2.7238473631004974
23,96,2.696608889469492
23,97,2.732563674662419
24,0,1.0
24,1,1.0133333333333332
24,2,1.0268444444444447
24,3,1.040535703703704
24,4,1.05440951308642
24,5,1.0684683065942386
24,6,1.0577836235282962
24,7,1.0718874051753402
24,8,1.0861792372443448
24,9,1.1006616270742693
24,10,1.1153371154352594
24,11,1.1302082769743962
24,12,1.1452777206673883
24,13,1.160548090276287
24,14,1.176022064813304
24,15,1.1917023590108144
24,16,1.2075917237976255
24,17,1.223692946781594
24,18,1.211456017313778
24,19,1.2276087642112952
24,20,1.2439768810674456
24,21,1.2605632394816793
24,22,1.2773707493414348
24,23,1.2944023593326541
24,24,1.3116610574570904
24,25,1.329149871556518
24,26,1.3468718698439384
24,27,1.333403151145499
24,28,1.351181859827439
24,29,1.3691976179584717
24,30,1.3874535861979178
24,31,1.405952967347223
24,32,1.4246990069118528
24,33,1.4436949936706776
24,34,1.462944260252953
24,35,1.4824501837229924
24,36,1.5022161861726324
24,37,1.5222457353216006
24,38,1.5425423451258884
24,39,1.5631095763942338
24,40,1.5839510374128234
24,41,1.6050703845783278
24,42,1.626471323039372
24,43,1.6481576073465634
24,44,1.6701330421111844
24,45,1.692401482672667
24,46,1.714966835774969
24,47,1.7378330602519687
24,48,1.7610041677219952
24,49,1.784484223291622
24,50,1.8082773462688442
24,51,1.8323877108857627
24,52,1.856819547030906
24,53,1.8815771409913185
24,54,1.9066648362045358
24,55,1.932087034020596
24,56,1.957848194474204
24,57,1.9839528370671937
24,58,2.010405541561423
24,59,1.9903014861458086
24,60,2.016838839294419
24,61,2.0437300238183447
24,62,2.0709797574692557
24,63,2.0985928209021787
24,64,2.1265740585142083
24,65,2.105308317929066
24,66,2.1333790955014535
24,67,2.16182415010814
24,68,2.190648472109582
24,69,2.219857118404377
24,70,2.2494552133164363
24,71,2.2794479494939885
24,72,2.3098405888205753
24,73,2.340638463338183
24,74,2.371846976182692
24,75,2.3481285064208652
24,76,2.379436886506477
24,77,2.4111627116598973
24,78,2.387051084543298
24,79,2.4188784323372086
24,80,2.3946896480138364
24,81,2.4266188433206874
24,82,2.45897376123163
24,83,2.4917600780480518
24,84,2.5249835457553593
24,85,2.558649993032098
24,86,2.592765326272526
24,87,2.6273355306228257
24,88,2.6623666710311302
24,89,2.635743004320819
24,90,2.6708862443784303
24,91,2.706498060970143
24,92,2.742584701783078
24,93,2.7791524978068525
24,94,2.8162078644442774
24,95,2.8537573026368674
24,96,2.8918074000053586
24,97,2.93036483200543
25,0,1.0
25,1,0.99
25,2,1.0031999999999999
25,3,1.016576
25,4,1.0301303466666667
25,5,1.0438654179555558
25,6,1.0577836235282967
25,7,1.0718874051753406
25,8,1.0861792372443453
25,9,1.10066162707427
25,10,1.1153371154352603
25,11,1.1302082769743969
25,12,1.145277720667389
25,13,1.133824943460715
25,14,1.1489426093735247
25,15,1.1374531832797894
25,16,1.1526192257235197
25,17,1.1679874820664997
25,18,1.183560648494053
25,19,1.1993414571406404
25,20,1.2153326765691823
25,21,1.2315371122567718
25,22,1.247957607086862
25,23,1.2645970418480204
25,24,1.2814583357393274
25,25,1.268643752381934
25,26,1.2855590024136934
25,27,1.3026997891125427
25,28,1.320069119634043
25,29,1.3376700412291638
25,30,1.355505641778886
25,31,1.3419505853610971
25,32,1.3598432598325785
25,33,1.3779745032970139
25,34,1.3641947582640437
25,35,1.3505528106814033
25,36,1.3685601814904884
25,37,1.3548745796755834
25,38,1.372939574071258
25,39,1.3912454350588745
25,40,1.409795374192993
25,41,1.4285926458488996
25,42,1.4476405477935514
25,43,1.466942421764132
25,44,1.4865016540543203
25,45,1.506321676108378
25,46,1.5264059651231565
25,47,1.5467580446581324
25,48,1.5673814852535743
25,49,1.5882799050569554
25,50,1.6094569704577153
25,51,1.630916396730485
25,52,1.6526619486868916
25,53,1.6361353292000227
25,54,1.6579504669226899
25,55,1.6800564731483258
25,56,1.702457226123637
25,57,1.7251566558052858
25,58,1.748158744549356
25,59,1.7714675278100143
25,60,1.7950870948474813
25,61,1.7771362238990065
25,62,1.8008313735509933
25,63,1.824842458531673
25,64,1.8065940339463562
25,65,1.7885280936068926
25,66,1.7706428126708236
25,67,1.7942513835064346
25,68,1.8181747352865203
25,69,1.8424170650903406
25,70,1.866982625958212
25,71,1.891875727637655
25,72,1.9171007373394906
25,73,1.9426620805040173
25,74,1.968564241577404
25,75,1.9948117647984362
25,76,2.0214092549957487
25,77,2.048361378395692
25,78,2.075672863440968
25,79,2.0549161348065583
25,80,2.08231501660398
25,81,2.110079216825366
25,82,2.138213606383037
25,83,2.1667231211348117
25,84,2.1956127627499424
25,85,2.224887599586608
25,86,2.2545527675810964
25,87,2.284613471148844
25,88,2.315074984097495
25,89,2.3459426505521286
25,90,2.377221885892823
25,91,2.4089181777047277
25,92,2.441037086740791
25,93,2.473584247897335
25,94,2.506565371202633
25,95,2.539986242818668
25,96,2.57385272605625
25,97,2.6081707624036667
26,0,1.0
26,1,1.013333333333334
26,2,1.0268444444444451
26,3,1.0405357037037044
26,4,1.0544095130864204
26,5,1.0438654179555562
26,6,1.057783623528297
26,7,1.0718874051753409
26,8,1.0861792372443455
26,9,1.1006616270742702
26,10,1.1153371154352603
26,11,1.1302082769743969
26,12,1.145277720667389
26,13,1.1605480902762872
26,14,1.1760220648133042
26,15,1.191702359010815
26,16,1.207591723797626
26,17,1.2236929467815945
26,18,1.2400088527386828
26,19,1.2276087642112958
26,20,1.2439768810674463
26,21,1.260563239481679
26,22,1.2773707493414348
26,23,1.2944023593326541
26,24,1.3116610574570897
26,25,1.3291498715565186
26,26,1.3158583728409534
26,27,1.3334031511454998
26,28,1.3511818598274399
26,29,1.3691976179584726
26,30,1.3555056417788878
26,31,1.3735790503359395
26,32,1.391893437673752
26,33,1.4104520168427357
26,34,1.429258043733972
26,35,1.448314817650425
26,36,1.4338316694739208
26,37,1.4529494250669066
26,38,1.4723220840677984
26,39,1.4919530451887024
26,40,1.5118457524578852
26,41,1.5320036958239904
26,42,1.5524304117683105
26,43,1.5731294839252215
26,44,1.5941045437108912
26,45,1.5781634982737822
26,46,1.5623818632910444
26,47,1.5832136214682586
26,48,1.604323136421169
26,49,1.6257141115734515
26,50,1.6473902997277647
26,51,1.6693555037241348
26,52,1.6916135771071235
26,53,1.7141684248018851
26,54,1.6970267405538664
26,55,1.7196537637612515
26,56,1.7425824806114012
26,57,1.7658169136862196
26,58,1.789361139202036
26,59,1.8132192877247297
26,60,1.8373955448943933
26,61,1.861894152159652
26,62,1.8867194075217804
26,63,1.9118756662887388
26,64,1.9373673418392559
26,65,1.963198906397114
26,66,1.9893748918157423
26,67,2.015899890373286
26,68,2.042778555578263
26,69,2.0700156029859733
26,70,2.0976158110257863
26,71,2.0766396529155284
26,72,2.104328181621069
26,73,2.13238589070935
26,74,2.1608177025854745
26,75,2.1896286052866145
26,76,2.218823653357103
26,77,2.2484079687351977
26,78,2.278386741651667
26,79,2.25560287423515
26,80,2.285677579224952
26,81,2.316153280281285
26,82,2.347035324018369
26,83,2.3783291283386134
26,84,2.4100401833831278
26,85,2.442174052494903
26,86,2.417752311969954
26,87,2.3935747888502545
26,88,2.425489119368258
26,89,2.4578289742931685
26,90,2.4906000272837443
26,91,2.465694027010907
26,92,2.4985699473710525
26,93,2.5318842133360002
26,94,2.5656426695138137
26,95,2.5998512384406647
26,96,2.6345159216198737
26,97,2.669642800574805
27,0,1.0
27,1,1.0133333333333332
27,2,1.0268444444444442
27,3,1.0405357037037035
27,4,1.0544095130864197
27,5,1.068468306594239
27,6,1.0577836235282967
27,7,1.0718874051753406
27,8,1.086179237244345
27,9,1.1006616270742697
27,10,1.115337115435261
27,11,1.1302082769743977
27,12,1.1452777206673899
27,13,1.1605480902762881
27,14,1.1489426093735253
27,15,1.13745318327979
27,16,1.1526192257235204
27,17,1.167987482066501
27,18,1.1835606484940548
27,19,1.199341457140642
27,20,1.215332676569184
27,21,1.2315371122567733
27,22,1.2479576070868637
27,23,1.264597041848022
27,24,1.2814583357393288
27,25,1.29854444688252
27,26,1.3158583728409536
27,27,1.3334031511454998
27,28,1.3200691196340448
27,29,1.3068684284377043
27,30,1.3242933408168738
27,31,1.341950585361099
27,32,1.3598432598325803
27,33,1.3779745032970148
27,34,1.3963474966743084
27,35,1.4149654632966326
27,36,1.4338316694739208
27,37,1.4529494250669066
27,38,1.4723220840677989
27,39,1.4919530451887029
27,40,1.511845752457886
27,41,1.5320036958239913
27,42,1.5166836588657513
27,43,1.5369061076506279
27,44,1.5573981890859696
27,45,1.5781634982737827
27,46,1.562381863291045
27,47,1.58321362146826
27,48,1.6043231364211703
27,49,1.625714111573453
27,50,1.6094569704577184
27,51,1.6309163967304878
27,52,1.652661948686894
27,53,1.674697441336053
27,54,1.697026740553867
27,55,1.7196537637612521
27,56,1.7425824806114019
27,57,1.7658169136862207
27,58,1.7481587445493585
27,59,1.7714675278100163
27,60,1.7950870948474833
27,61,1.8190215894454496
27,62,1.8432752106380552
27,63,1.8678522134465632
27,64,1.8927569096258503
27,65,1.9179936684208618
27,66,1.9435669173331398
27,67,1.9694811428975822
27,68,1.9957408914695498
27,69,2.022350770022477
27,70,2.0021272623222526
27,71,2.028822292486549
27,72,2.0558732563863695
27,73,2.0832848998048545
27,74,2.1110620318022524
27,75,2.1392095255596155
27,76,2.1677323192337434
27,77,2.196635416823527
27,78,2.225923889047841
27,79,2.2556028742351453
27,80,2.285677579224947
27,81,2.316153280281279
27,82,2.292991747478466
27,83,2.323564970778179
27,84,2.3545458370552215
27,85,2.3859397815492907
27,86,2.4177523119699487
27,87,2.4499890094628816
27,88,2.425489119368253
27,89,2.4012342281745704
27,90,2.433250684550231
27,91,2.4089181777047286
27,92,2.3848289959276814
27,93,2.416626715873384
27,94,2.4488484054183624
27,95,2.4814997174906073
27,96,2.514586380390482
27,97,2.548114198795689
28,0,1.0
28,1,1.0133333333333334
28,2,1.0268444444444447
28,3,1.0405357037037042
28,4,1.0544095130864204
28,5,1.0684683065942395
28,6,1.0827145506821627
28,7,1.0971507446912583
28,8,1.111779421287142
28,9,1.1266031469043039
28,10,1.141624522196361
28,11,1.1568461824923124
28,12,1.1722707982588767
28,13,1.160548090276288
28,14,1.1760220648133048
28,15,1.1917023590108158
28,16,1.2075917237976268
28,17,1.2236929467815953
28,18,1.2114560173137794
28,19,1.1993414571406416
28,20,1.2153326765691836
28,21,1.2315371122567729
28,22,1.2479576070868632
28,23,1.2645970418480215
28,24,1.2814583357393285
28,25,1.2985444468825194
28,26,1.3158583728409539
28,27,1.3334031511455
28,28,1.35118185982744
28,29,1.3376700412291658
28,30,1.324293340816874
28,31,1.3419505853610991
28,32,1.3598432598325803
28,33,1.3779745032970148
28,34,1.3963474966743081
28,35,1.4149654632966326
28,36,1.4338316694739213
28,37,1.4529494250669066
28,38,1.4723220840677989
28,39,1.4919530451887029
28,40,1.5118457524578854
28,41,1.5320036958239907
28,42,1.5524304117683103
28,43,1.5731294839252217
28,44,1.5941045437108912
28,45,1.61535927096037
28,46,1.6368973945731746
28,47,1.6587226931674834
28,48,1.68083899574305
28,49,1.7032501823529576
28,50,1.7259601847843304
28,51,1.7489729872481217
28,52,1.7722926270780963
28,53,1.7959231954391377
28,54,1.7779639634847464
28,55,1.801670149664543
28,56,1.8256924183267367
28,57,1.850034983904427
28,58,1.8747021170231528
28,59,1.8996981452501283
28,60,1.9250274538534635
28,61,1.95069448657151
28,62,1.976703746392463
28,63,2.003059796344363
28,64,2.029767260295621
28,65,2.05683082376623
28,66,2.08425523474978
28,67,2.112045304546444
28,68,2.1402059086070633
28,69,2.1687419873884903
28,70,2.1470545675146053
28,71,2.175681961748133
28,72,2.204691054571441
28,73,2.1826441440257267
28,74,2.2117460659460697
28,75,2.241236013492017
28,76,2.2711191603385776
28,77,2.301400749143092
28,78,2.3320860924650004
28,79,2.363180573697867
28,80,2.394689648013839
28,81,2.3707427515337005
28,82,2.402352654887484
28,83,2.4343840236193173
28,84,2.4668424772675746
28,85,2.499733710297809
28,86,2.53306349310178
28,87,2.5077328581707623
28,88,2.4826555295890547
28,89,2.515757603316909
28,90,2.5493010380278016
28,91,2.583291718534839
28,92,2.617735608115304
28,93,2.652638749556841
28,94,2.6880072662175993
28,95,2.7238473631005005
28,96,2.7601653279418406
28,97,2.7969675323143988
29,0,1.0
29,1,1.0133333333333332
29,2,1.0268444444444442
29,3,1.0405357037037035
29,4,1.0544095130864197
29,5,1.0684683065942386
29,6,1.0827145506821616
29,7,1.0971507446912572
29,8,1.1117794212871404
29,9,1.1266031469043023
29,10,1.1416245221963597
29,11,1.156846182492311
29,12,1.1452777206673879
29,13,1.1605480902762864
29,14,1.1760220648133033
29,15,1.1642618441651702
29,16,1.179785335420706
29,17,1.1955158065596487
29,18,1.2114560173137772
29,19,1.227608764211294
29,20,1.2153326765691812
29,21,1.2315371122567704
29,22,1.2192217411342028
29,23,1.2354780310159923
29,24,1.2231232507058323
29,25,1.2394315607152433
29,26,1.2559573148581133
29,27,1.243397741709532
29,28,1.2309637642924367
29,29,1.2473766144830025
29,30,1.2349028483381725
29,31,1.251368219649348
29,32,1.2680531292446728
29,33,1.2849605043012684
29,34,1.3020933110252852
29,35,1.3194545551722892
29,36,1.3370472825745863
29,37,1.3548745796755806
29,38,1.3413258338788248
29,39,1.3592101783305421
29,40,1.3773329807082828
29,41,1.3956974204510597
29,42,1.414306719390407
29,43,1.4331641423156127
29,44,1.4522729975464876
29,45,1.471636637513774
29,46,1.4912584593472906
29,47,1.4763458747538176
29,48,1.4615824160062794
29,49,1.4810701815530298
29,50,1.500817783973737
29,51,1.5208286877600536
29,52,1.541106403596855
29,53,1.5616544889781465
29,54,1.5824765488311883
29,55,1.6035762361489376
29,56,1.624957252630924
29,57,1.6466233493326694
29,58,1.6685783273237718
29,59,1.6908260383547555
29,60,1.713370385532819
29,61,1.73621532400659
29,62,1.759364861660011
29,63,1.782823059815478
29,64,1.8065940339463515
29,65,1.8306819543989696
29,66,1.81237513485498
29,67,1.8365401366530465
29,68,1.8610273384750873
29,69,1.8858410363214215
29,70,1.910985583472374
29,71,1.89187572763765
29,72,1.9171007373394853
29,73,1.9426620805040116
29,74,1.9685642415773985
29,75,1.9948117647984307
29,76,2.0214092549957434
29,77,2.048361378395686
29,78,2.075672863440962
29,79,2.1033485016201747
29,80,2.131393148308444
29,81,2.159811723619223
29,82,2.1886092132674797
29,83,2.2177906694443794
29,84,2.247361211703638
29,85,2.2773260278596865
29,86,2.307690374897816
29,87,2.338459579896454
29,88,2.36963904096174
29,89,2.401234228174563
29,90,2.4332506845502233
29,91,2.465694027010893
29,92,2.4985699473710388
29,93,2.531884213335988
29,94,2.5656426695138013
29,95,2.5998512384406522
29,96,2.573852726056246
29,97,2.6081707624036623
30,0,1.0
30,1,1.0133333333333334
30,2,1.0268444444444447
30,3,1.0405357037037037
30,4,1.0544095130864197
30,5,1.0684683065942386
30,6,1.0577836235282962
30,7,1.07188740517534
30,8,1.0611685311235866
30,9,1.0753174448719012
30,10,1.0896550108035263
30,11,1.1041837442809068
30,12,1.1189061942046523
30,13,1.1338249434607144
30,14,1.1489426093735242
30,15,1.1642618441651713
30,16,1.1797853354207068
30,17,1.1955158065596496
30,18,1.2114560173137783
30,19,1.2276087642112954
30,20,1.243976881067446
30,21,1.2605632394816788
30,22,1.247957607086862
30,23,1.2645970418480201
30,24,1.2814583357393272
30,25,1.2985444468825182
30,26,1.3158583728409519
30,27,1.3026997891125423
30,28,1.3200691196340426
30,29,1.3376700412291636
30,30,1.3555056417788858
30,31,1.3735790503359377
30,32,1.3918934376737506
30,33,1.4104520168427337
30,34,1.42925804373397
30,35,1.448314817650423
30,36,1.467625681885762
30,37,1.4529494250669044
30,38,1.4723220840677966
30,39,1.491953045188701
30,40,1.5118457524578839
30,41,1.532003695823989
30,42,1.552430411768309
30,43,1.5731294839252195
30,44,1.5941045437108892
30,45,1.6153592709603675
30,46,1.6368973945731724
30,47,1.6587226931674812
30,48,1.6808389957430478
30,49,1.703250182352955
30,50,1.7259601847843273
30,51,1.7489729872481186
30,52,1.7722926270780937
30,53,1.7959231954391346
30,54,1.81986883804499
30,55,1.80167014966454
30,56,1.825692418326734
30,57,1.850034983904424
30,58,1.8747021170231497
30,59,1.8996981452501251
30,60,1.9250274538534604
30,61,1.9506944865715068
30,62,1.97670374639246
30,63,2.0030597963443593
30,64,2.029767260295617
30,65,2.0568308237662256
30,66,2.036262515528563
30,67,2.063412682402277
30,68,2.090924851500974
30,69,2.118803849520987
30,70,2.1470545675146
30,71,2.175681961748128
30,72,2.2046910545714367
30,73,2.2340869352990564
30,74,2.263874761103044
30,75,2.294059757917751
30,76,2.3246472213566545
30,77,2.35564251764141
30,78,2.387051084543296
30,79,2.4188784323372072
30,80,2.4511301447683707
30,81,2.4838118800319493
30,82,2.516929371765708
30,83,2.5504884300559176
30,84,2.584494942456663
30,85,2.618954875022751
30,86,2.6538742733563883
30,87,2.689259263667807
30,88,2.725116053850044
30,89,2.7614509345680447
30,90,2.798270280362285
30,91,2.8355805507671152
30,92,2.8733882914440096
30,93,2.91170013532993
30,94,2.9505228038009963
30,95,2.9898631078516757
30,96,3.029727949289698
30,97,3.070124321946894
31,0,1.0
31,1,1.0133333333333334
31,2,1.0268444444444444
31,3,1.0405357037037037
31,4,1.0544095130864197
31,5,1.0684683065942384
31,6,1.0827145506821614
31,7,1.097150744691257
31,8,1.0861792372443444
31,9,1.1006616270742688
31,10,1.1153371154352592
31,11,1.130208276974396
31,12,1.145277720667388
31,13,1.1605480902762868
31,14,1.176022064813304
31,15,1.1642618441651709
31,16,1.152619225723519
31,17,1.167987482066499
31,18,1.1835606484940524
31,19,1.1717250420091119
31,20,1.1873480425692335
31,21,1.2031793498034897
31,22,1.219221741134203
31,23,1.2354780310159925
31,24,1.2519510714295392
31,25,1.2394315607152437
31,26,1.2559573148581138
31,27,1.2727034123895553
31,28,1.289672791221417
31,29,1.276776063309203
31,30,1.2937997441533253
31,31,1.311050407408703
31,32,1.3285310795074856
31,33,1.3462448272342522
31,34,1.3641947582640424
31,35,1.3823840217075631
31,36,1.4008158086636644
31,37,1.41949335277918
31,38,1.4384199308162355
31,39,1.4575988632271188
31,40,1.4770335147368139
31,41,1.4967272949333048
31,42,1.516683658865749
31,43,1.5369061076506259
31,44,1.5573981890859674
31,45,1.5781634982737804
31,46,1.5992056782507642
31,47,1.6205284206274408
31,48,1.6043231364211665
31,49,1.6257141115734488
31,50,1.6473902997277612
31,51,1.6693555037241314
31,52,1.69161357710712
31,53,1.7141684248018816
31,54,1.7370240037992397
31,55,1.7601843238498964
