entry_time,cum_pnl
2024-08-02 09:30:00-04:00,5.022571428571439
2024-08-02 09:30:00-04:00,7.713999999999999
2024-08-06 09:30:00-04:00,1.5172857142857197
2024-08-07 09:30:00-04:00,-2.795428571428573
2024-09-11 09:30:00-04:00,-0.8197142857142836
2025-01-28 09:30:00-05:00,-4.454214285714286
2025-03-04 09:30:00-05:00,0.3660714285714306
2025-03-04 09:30:00-05:00,14.097785714285678
2025-03-04 09:30:00-05:00,17.06178571428569
2025-04-02 09:30:00-04:00,7.158999999999935
2025-04-02 09:30:00-04:00,4.933857142857079
2025-04-04 09:30:00-04:00,7.414428571428516
2025-04-08 09:30:00-04:00,15.964142857142804
2025-04-08 14:00:00-04:00,27.279571428571387
2025-04-08 14:00:00-04:00,33.77471428571425
2025-04-08 14:00:00-04:00,40.492142857142824
2025-04-08 14:00:00-04:00,45.42328571428567
2025-04-09 09:30:00-04:00,39.90199999999996
2025-04-09 09:30:00-04:00,26.047571428571388
2025-04-10 09:30:00-04:00,30.452142857142803
2025-04-10 09:30:00-04:00,41.46899999999994
2025-04-10 09:30:00-04:00,42.12671428571422
2025-04-11 09:30:00-04:00,35.18171428571423
2025-10-30 09:30:00-04:00,48.75628571428563
2025-10-31 09:30:00-04:00,44.85007142857133
2025-11-06 09:30:00-05:00,38.294428571428504
2025-11-14 09:30:00-05:00,24.880785714285643
2025-11-17 09:30:00-05:00,11.281142857142804
2025-11-21 09:30:00-05:00,24.249428571428517
2026-01-05 09:30:00-05:00,38.39200000000013
2026-01-21 09:30:00-05:00,46.002571428571564
2026-01-29 09:30:00-05:00,56.23057142857157
