entry_time,cum_pnl
2024-08-02 09:30:00-04:00,5.022571428571439
2024-08-02 09:30:00-04:00,7.713999999999999
2024-08-06 09:30:00-04:00,1.5172857142857197
2024-08-07 09:30:00-04:00,-2.795428571428573
2024-09-11 09:30:00-04:00,-0.8197142857142836
2025-01-28 09:30:00-05:00,-4.454214285714286
2025-03-04 09:30:00-05:00,9.27749999999996
2025-03-04 09:30:00-05:00,12.241499999999974
2025-03-04 09:30:00-05:00,17.06178571428569
2025-03-20 09:30:00-04:00,4.274285714285668
2025-04-02 09:30:00-04:00,-5.628500000000088
2025-04-02 09:30:00-04:00,-7.853642857142944
2025-04-02 09:30:00-04:00,-11.437357142857223
2025-04-03 09:30:00-04:00,-6.371642857142945
2025-04-04 09:30:00-04:00,9.287785714285633
2025-04-04 09:30:00-04:00,11.76835714285707
2025-04-04 09:30:00-04:00,15.381785714285641
2025-04-07 09:30:00-04:00,11.009928571428489
2025-04-08 09:30:00-04:00,19.559642857142777
2025-04-08 14:00:00-04:00,30.87507142857136
2025-04-08 14:00:00-04:00,37.370214285714226
2025-04-08 14:00:00-04:00,44.0876428571428
2025-04-08 14:00:00-04:00,49.01878571428564
2025-04-09 09:30:00-04:00,43.49749999999993
2025-04-09 09:30:00-04:00,29.64307142857136
2025-04-09 09:30:00-04:00,22.707928571428496
2025-04-10 09:30:00-04:00,27.112499999999912
2025-04-10 09:30:00-04:00,38.129357142857046
2025-04-10 09:30:00-04:00,38.78707142857133
2025-04-11 09:30:00-04:00,31.842071428571337
2025-10-03 09:30:00-04:00,20.20742857142853
2025-10-30 09:30:00-04:00,33.78199999999993
2025-10-31 09:30:00-04:00,29.875785714285634
2025-10-31 09:30:00-04:00,26.287999999999933
2025-11-06 09:30:00-05:00,19.732357142857104
2025-11-14 09:30:00-05:00,6.318714285714243
2025-11-14 09:30:00-05:00,0.17428571428570905
2025-11-17 09:30:00-05:00,-13.42535714285713
2025-11-21 09:30:00-05:00,-0.45707142857141747
2026-01-05 09:30:00-05:00,13.685500000000197
2026-01-21 09:30:00-05:00,21.29607142857163
2026-01-21 09:30:00-05:00,24.16064285714308
2026-01-29 09:30:00-05:00,34.38864285714309
