entry_time,cum_pnl
2024-08-06 09:30:00-04:00,-6.196714285714279
2024-09-11 09:30:00-04:00,-4.220999999999989
2025-01-28 09:30:00-05:00,-7.855499999999992
2025-03-04 09:30:00-05:00,-3.035214285714275
2025-03-04 09:30:00-05:00,10.696499999999972
2025-03-04 09:30:00-05:00,13.660499999999985
2025-04-02 09:30:00-04:00,3.757714285714229
2025-04-02 09:30:00-04:00,1.532571428571373
2025-04-04 09:30:00-04:00,4.01314285714281
2025-04-08 09:30:00-04:00,12.562857142857098
2025-04-08 14:00:00-04:00,23.87828571428568
2025-04-08 14:00:00-04:00,30.373428571428548
2025-04-08 14:00:00-04:00,35.30457142857139
2025-04-08 14:00:00-04:00,42.02199999999996
2025-04-09 09:30:00-04:00,36.50071428571425
2025-04-10 09:30:00-04:00,40.90528571428567
2025-04-10 09:30:00-04:00,51.9221428571428
2025-04-10 09:30:00-04:00,52.57985714285709
2025-11-06 09:30:00-05:00,46.02421428571426
2025-11-14 09:30:00-05:00,32.6105714285714
2025-11-17 09:30:00-05:00,19.010928571428558
2025-11-21 09:30:00-05:00,31.97921428571427
2026-01-05 09:30:00-05:00,46.121785714285885
2026-01-21 09:30:00-05:00,53.73235714285732
2026-01-29 09:30:00-05:00,63.960357142857326
